場名,場コード,開催日,レース,枠,登録番号,級別,氏名,F数,L数,平均ST,全国勝率,全国2連率,全国3連率,当地勝率,当地2連率,当地3連率,モーターNo,モーター2連率,モーター3連率,ボートNo,ボート2連率,ボート3連率,1日目成績,2日目成績,3日目成績,4日目成績,5日目成績,6日目成績,支部,出身,年齢,締切時刻,節名,企画名,日目
徳山,18,20260729,6R,2,5309,B1,森　　　雄利,1,0,0.14,3.37,16.28,24.42,1.61,0.00,4.35,49,30.77,43.08,58,35.47,56.98,,,,,,,長崎,長崎,21,11:00,徳山商工会議所青年部（青友会）５０周年記念競走,予選,初日
徳山,18,20260729,6R,3,4133,A2,高橋　　正男,0,0,0.17,6.46,54.46,65.35,6.63,47.37,73.68,41,34.67,56.00,19,35.88,48.24,,,,,,,兵庫,兵庫,46,11:00,徳山商工会議所青年部（青友会）５０周年記念競走,予選,初日
徳山,18,20260729,6R,4,4511,B1,中岡　　健人,0,0,0.18,4.87,21.43,51.02,5.00,29.41,47.06,57,20.69,36.21,63,30.59,51.76,2R/2/.01/5,,,,,,香川,高知,37,11:00,徳山商工会議所青年部（青友会）５０周年記念競走,予選,初日
徳山,18,20260729,6R,5,4264,A1,長尾　　章平,1,0,0.16,6.76,52.07,73.55,6.60,47.37,71.05,16,31.15,55.74,23,32.95,57.95,,,,,,,山口,山口,41,11:00,徳山商工会議所青年部（青友会）５０周年記念競走,予選,初日
徳山,18,20260729,6R,6,5458,B2,田中　　大輝,0,0,,1.26,0.00,0.00,0.00,0.00,0.00,32,27.40,46.58,14,34.86,52.57,,,,,,,福岡,福岡,19,11:00,徳山商工会議所青年部（青友会）５０周年記念競走,予選,初日
徳山,18,20260729,7R,1,3680,B1,森林　　　太,0,0,0.22,4.35,22.03,33.90,5.12,27.91,44.19,52,25.71,42.86,45,34.91,56.21,3R/4/.11/5,,,,,,長崎,長崎,53,11:31,徳山商工会議所青年部（青友会）５０周年記念競走,予選,初日
徳山,18,20260729,7R,2,3989,B1,熊本　　英一,0,0,0.21,3.98,21.11,32.22,2.60,20.00,20.00,37,20.59,38.24,46,31.40,47.09,,,,,,,佐賀,佐賀,48,11:31,徳山商工会議所青年部（青友会）５０周年記念競走,予選,初日
徳山,18,20260729,7R,3,5246,A2,楠　　将太郎,0,0,0.17,5.31,39.56,51.65,5.30,20.00,60.00,56,38.10,60.32,52,27.33,42.44,2R/6/.16/4,,,,,,埼玉,埼玉,24,11:31,徳山商工会議所青年部（青友会）５０周年記念競走,予選,初日
徳山,18,20260729,7R,4,5106,A2,山崎　　　祥,0,0,0.19,5.73,37.23,60.64,5.29,27.55,54.08,43,15.94,31.88,26,29.31,44.25,1R/1/.22/1,,,,,,山口,山口,27,11:31,徳山商工会議所青年部（青友会）５０周年記念競走,予選,初日
徳山,18,20260729,7R,5,5292,B1,佐藤　　右京,0,0,0.23,4.42,23.47,41.84,2.89,0.00,11.11,25,27.54,40.58,35,31.61,46.55,,,,,,,東京,宮城,24,11:31,徳山商工会議所青年部（青友会）５０周年記念競走,予選,初日
徳山,18,20260729,7R,6,4256,A1,渡辺　　浩司,1,0,0.13,7.35,53.85,83.08,6.61,38.89,72.22,51,23.19,39.13,15,39.31,56.65,,,,,,,福岡,大分,42,11:31,徳山商工会議所青年部（青友会）５０周年記念競走,予選,初日
徳山,18,20260729,8R,1,4171,A2,榎　　　幸司,0,0,0.19,6.05,41.86,59.69,6.29,41.94,64.52,11,34.38,56.25,66,33.53,50.29,2R/3/.09/3,,,,,,長崎,長崎,43,12:03,徳山商工会議所青年部（青友会）５０周年記念競走,予選,初日
徳山,18,20260729,8R,2,4257,B1,古川　　　健,0,0,0.16,4.67,27.84,42.27,5.94,44.44,61.11,21,23.64,41.82,36,34.71,55.29,4R/4/.19/6,,,,,,広島,広島,42,12:03,徳山商工会議所青年部（青友会）５０周年記念競走,予選,初日
徳山,18,20260729,8R,3,4527,B1,高野　　心吾,0,0,0.17,4.45,22.99,39.08,3.68,18.18,25.00,54,32.39,53.52,32,32.76,52.30,1R/4/.06/2,,,,,,愛知,愛知,38,12:03,徳山商工会議所青年部（青友会）５０周年記念競走,予選,初日
徳山,18,20260729,8R,4,4028,A1,田村　　隆信,0,0,0.15,6.04,41.88,54.70,6.25,50.00,50.00,44,36.62,57.75,21,24.71,38.51,,,,,,,徳島,徳島,48,12:03,徳山商工会議所青年部（青友会）５０周年記念競走,予選,初日
徳山,18,20260729,8R,5,4148,A2,枝尾　　　賢,0,0,0.14,6.03,40.00,57.50,6.00,37.93,55.17,28,22.86,35.71,20,32.18,47.70,,,,,,,福岡,福岡,44,12:03,徳山商工会議所青年部（青友会）５０周年記念競走,予選,初日
徳山,18,20260729,8R,6,5470,B2,坂口　　諒宗,1,0,,1.24,0.00,0.00,0.00,0.00,0.00,66,36.51,49.21,74,36.21,56.32,,,,,,,兵庫,兵庫,17,12:03,徳山商工会議所青年部（青友会）５０周年記念競走,予選,初日
徳山,18,20260729,9R,1,5029,A1,中　　　亮太,0,0,0.14,7.09,57.14,72.22,6.00,55.56,61.11,75,20.34,49.15,25,28.00,40.57,2R/4/.07/2,,,,,,福岡,熊本,29,12:34,徳山商工会議所青年部（青友会）５０周年記念競走,推しトク特賞,初日
徳山,18,20260729,9R,2,4213,B1,重富　　伸也,0,0,0.16,3.95,23.08,32.97,3.33,33.33,33.33,45,25.00,41.67,54,38.73,58.38,,,,,,,長崎,長崎,42,12:34,徳山商工会議所青年部（青友会）５０周年記念競走,推しトク特賞,初日
徳山,18,20260729,9R,3,3896,B1,上田　　洋平,0,0,0.16,5.10,25.58,54.65,0.00,0.00,0.00,23,36.11,48.61,33,32.37,45.09,1R/5/.03/5,,,,,,滋賀,滋賀,49,12:34,徳山商工会議所青年部（青友会）５０周年記念競走,推しトク特賞,初日
徳山,18,20260729,9R,4,4383,A2,竹田　　吉行,1,0,0.17,5.68,37.50,57.14,5.42,36.84,52.63,62,21.67,38.33,17,30.11,45.45,4R/1/.23/4,,,,,,徳島,徳島,41,12:34,徳山商工会議所青年部（青友会）５０周年記念競走,推しトク特賞,初日
徳山,18,20260729,9R,5,4034,B1,西原　　明生,0,0,0.22,3.74,16.13,26.88,4.56,6.25,43.75,65,19.61,33.33,29,30.86,50.29,5R/2/.18/4,,,,,,香川,愛媛,47,12:34,徳山商工会議所青年部（青友会）５０周年記念競走,推しトク特賞,初日
徳山,18,20260729,9R,6,4209,A2,藤田　　竜弘,0,0,0.18,5.74,34.31,56.86,4.72,27.78,55.56,12,35.94,53.13,69,22.22,36.84,,,,,,,静岡,静岡,43,12:34,徳山商工会議所青年部（青友会）５０周年記念競走,推しトク特賞,初日
徳山,18,20260729,10R,1,4298,A2,宮下　　元胤,0,0,0.16,5.98,40.60,63.16,5.90,33.33,66.67,38,26.09,33.33,30,35.29,50.00,,,,,,,愛知,愛知,43,13:04,徳山商工会議所青年部（青友会）５０周年記念競走,予選,初日
徳山,18,20260729,10R,2,4697,B1,國弘　　翔平,0,0,0.17,4.12,19.19,36.36,4.71,19.05,42.86,71,32.81,43.75,44,38.37,58.72,4R/3/.19/3,,,,,,福岡,福岡,39,13:04,徳山商工会議所青年部（青友会）５０周年記念競走,予選,初日
徳山,18,20260729,10R,3,5011,B1,高木　　圭大,0,0,0.15,3.85,17.05,29.55,2.25,12.50,12.50,72,35.94,60.94,55,39.18,56.14,5R/6/.04/3,,,,,,長崎,長崎,29,13:04,徳山商工会議所青年部（青友会）５０周年記念競走,予選,初日
徳山,18,20260729,10R,4,4292,A1,麻生　　慎介,0,0,0.14,6.31,40.54,62.16,6.75,25.00,50.00,48,33.33,51.39,59,40.12,58.72,2R/1/.04/1,,,,,,広島,広島,41,13:04,徳山商工会議所青年部（青友会）５０周年記念競走,予選,初日
徳山,18,20260729,10R,5,5075,A2,中島　　秀治,1,0,0.16,5.90,33.60,60.00,6.76,42.86,71.43,34,30.38,54.43,67,41.28,58.72,3R/3/.09/1,,,,,,滋賀,京都,30,13:04,徳山商工会議所青年部（青友会）５０周年記念競走,予選,初日
徳山,18,20260729,10R,6,5396,B2,近藤　　来希,0,0,0.20,2.06,3.03,4.55,1.40,0.00,0.00,67,35.38,53.85,68,43.75,57.95,1R/6/.05/4,,,,,,兵庫,島根,24,13:04,徳山商工会議所青年部（青友会）５０周年記念競走,予選,初日
徳山,18,20260729,11R,1,4133,A2,高橋　　正男,0,0,0.17,6.46,54.46,65.35,6.63,47.37,73.68,41,34.67,56.00,19,35.88,48.24,6R/3/.16/3,,,,,,兵庫,兵庫,46,13:39,徳山商工会議所青年部（青友会）５０周年記念競走,予選,初日
徳山,18,20260729,11R,2,4954,B1,内山　　峻輔,1,0,0.19,4.33,23.17,36.59,3.83,16.67,16.67,18,30.00,50.00,72,34.29,52.00,2R/5/.12/6,,,,,,東京,東京,31,13:39,徳山商工会議所青年部（青友会）５０周年記念競走,予選,初日
徳山,18,20260729,11R,3,4004,B1,山本　　浩輔,0,0,0.18,4.90,27.78,43.33,4.73,26.67,43.33,70,22.41,39.66,65,27.49,46.20,4R/6/.22/2,,,,,,長崎,長崎,48,13:39,徳山商工会議所青年部（青友会）５０周年記念競走,予選,初日
徳山,18,20260729,11R,4,4063,A1,市橋　　卓士,0,0,0.14,6.01,40.00,58.46,6.41,45.45,68.18,31,30.77,53.85,27,31.98,47.09,3R/1/.15/2,,,,,,徳島,徳島,46,13:39,徳山商工会議所青年部（青友会）５０周年記念競走,予選,初日
徳山,18,20260729,11R,5,3617,B1,竹田　　広樹,1,0,0.19,4.09,21.52,34.18,3.58,18.18,27.27,36,33.33,58.97,38,40.70,52.91,1R/2/.27/6,,,,,,佐賀,佐賀,53,13:39,徳山商工会議所青年部（青友会）５０周年記念競走,予選,初日
徳山,18,20260729,11R,6,4009,A2,小林　　一樹,0,0,0.13,5.71,40.00,58.00,5.98,40.35,54.39,40,28.57,42.86,56,27.91,41.86,5R/3/.12/6,,,,,,山口,山口,47,13:39,徳山商工会議所青年部（青友会）５０周年記念競走,予選,初日
徳山,18,20260729,12R,1,4028,A1,田村　　隆信,0,0,0.15,6.04,41.88,54.70,6.25,50.00,50.00,44,36.62,57.75,21,24.71,38.51,8R/4/.13/4,,,,,,徳島,徳島,48,14:13,徳山商工会議所青年部（青友会）５０周年記念競走,ドリーム戦,初日
徳山,18,20260729,12R,2,4264,A1,長尾　　章平,1,0,0.16,6.76,52.07,73.55,6.60,47.37,71.05,16,31.15,55.74,23,32.95,57.95,6R/5/.19/2,,,,,,山口,山口,41,14:13,徳山商工会議所青年部（青友会）５０周年記念競走,ドリーム戦,初日
徳山,18,20260729,12R,3,4512,A1,高野　　哲史,0,0,0.15,6.87,54.81,67.41,7.30,60.00,70.00,29,31.51,50.68,24,35.29,48.24,3R/6/.12/4,,,,,,兵庫,兵庫,37,14:13,徳山商工会議所青年部（青友会）５０周年記念競走,ドリーム戦,初日
徳山,18,20260729,12R,4,4256,A1,渡辺　　浩司,1,0,0.13,7.35,53.85,83.08,6.61,38.89,72.22,51,23.19,39.13,15,39.31,56.65,7R/6/.14/3,,,,,,福岡,大分,42,14:13,徳山商工会議所青年部（青友会）５０周年記念競走,ドリーム戦,初日
徳山,18,20260729,12R,5,4928,A1,栗城　　　匠,0,0,0.14,6.54,47.37,61.40,0.00,0.00,0.00,59,35.29,49.02,70,28.65,49.71,5R/1/.04/1,,,,,,東京,東京,31,14:13,徳山商工会議所青年部（青友会）５０周年記念競走,ドリーム戦,初日
徳山,18,20260729,12R,6,5068,A1,前田　　　滉,0,0,0.14,7.53,59.62,70.19,5.69,37.50,50.00,61,16.67,42.59,22,36.36,56.82,4R/2/.22/1,,,,,,愛知,愛知,26,14:13,徳山商工会議所青年部（青友会）５０周年記念競走,ドリーム戦,初日
下関,19,20260729,1R,1,4224,B1,大橋　栄里佳,1,0,0.20,5.52,35.16,57.03,5.30,35.00,50.00,27,40.82,61.22,12,24.53,45.28,9R/3/.28/4,5R/6/.29/5 11R/4/.11/3,,,,,福岡,福岡,44,15:30,九州スポーツ杯,予選,３日目
下関,19,20260729,1R,2,3869,B1,井芹　　大志,0,0,0.18,4.07,19.74,36.84,4.63,31.25,37.50,25,24.53,41.51,73,39.62,60.38,5R/6/.08/5,2R/1/.16/2 7R/4/.14/5,,,,,福岡,熊本,50,15:30,九州スポーツ杯,予選,３日目
下関,19,20260729,1R,3,4876,B1,梅木　　敬太,0,0,0.17,4.72,26.67,41.90,3.92,12.50,25.00,64,20.00,38.00,13,20.00,28.89,2R/2/.21/2 6R/4/.17/3,3R/3/.22/6,,,,,福井,福井,31,15:30,九州スポーツ杯,予選,３日目
下関,19,20260729,1R,4,4260,B1,中越　　博紀,0,0,0.19,5.22,36.15,50.00,5.65,45.45,57.58,33,31.37,50.98,56,55.56,64.81,6R/3/.16/6 11R/6/.21/5,1R/2/.03/2,,,,,香川,愛媛,42,15:30,九州スポーツ杯,予選,３日目
下関,19,20260729,1R,5,4041,B1,小林　　基樹,0,0,0.21,3.88,16.67,30.95,4.73,28.36,46.27,14,32.00,54.00,32,23.91,30.43,2R/1/.23/1 10R/2/.04/2,4R/2/.19/4,,,,,山口,山口,47,15:30,九州スポーツ杯,予選,３日目
下関,19,20260729,1R,6,4031,B1,飯島　　　誠,0,0,0.17,4.90,31.96,47.42,3.88,12.50,31.25,18,59.18,63.27,54,22.22,37.78,3R/1/.10/3 8R/2/.20/2,2R/4/.14/1,,,,,埼玉,埼玉,47,15:30,九州スポーツ杯,予選,３日目
下関,19,20260729,2R,1,3105,B1,内山　　文典,0,0,0.19,5.20,32.18,52.87,4.80,30.00,50.00,40,42.86,63.27,36,33.96,52.83,2R/3/.19/3,2R/5/.09/3 9R/2/.05/4,,,,,東京,東京,63,16:10,九州スポーツ杯,予選,３日目
下関,19,20260729,2R,2,3362,B1,間嶋　　仁志,0,0,0.19,4.98,30.93,45.36,5.41,31.82,45.45,17,58.82,84.31,39,20.41,38.78,4R/1/.24/2 8R/3/.16/4,5R/2/.11/4,,,,,三重,大阪,56,16:10,九州スポーツ杯,予選,３日目
下関,19,20260729,2R,3,3566,B1,川添　　英正,0,0,0.19,4.60,25.00,42.71,0.00,0.00,0.00,71,47.83,65.22,58,50.94,64.15,1R/5/.15/4 11R/3/.12/4,1R/5/.11/4 6R/1/.28/3,,,,,福岡,福岡,56,16:10,九州スポーツ杯,予選,３日目
下関,19,20260729,2R,4,4896,B1,花本　　　剛,1,0,0.18,3.72,15.79,31.58,4.17,18.31,35.21,57,48.33,65.00,25,48.08,59.62,1R/1/.09/1 8R/5/.15/5,2R/2/.31/5,,,,,山口,山口,34,16:10,九州スポーツ杯,予選,３日目
下関,19,20260729,2R,5,3726,B1,桂林　　　寛,0,0,0.16,5.16,36.84,49.12,4.89,36.84,42.11,50,33.33,42.22,48,12.24,22.45,1R/3/.22/6 6R/1/.16/5,3R/2/.22/4,,,,,福岡,福岡,55,16:10,九州スポーツ杯,予選,３日目
下関,19,20260729,2R,6,4579,A2,中嶋　健一郎,0,0,0.16,6.21,39.05,60.00,7.11,66.67,72.22,12,36.00,54.00,62,20.93,41.86,6R/2/.15/2,8R/1/.16/1 12R/5/.10/4,,,,,三重,三重,37,16:10,九州スポーツ杯,予選,３日目
下関,19,20260729,3R,1,4129,B1,宇野　　博之,0,0,0.18,3.95,18.60,32.56,5.18,35.71,53.57,39,38.18,49.09,26,22.22,46.67,5R/3/.06/3,1R/4/.09/3 10R/6/.27/6,,,,,愛知,愛知,46,16:47,九州スポーツ杯,予選,３日目
下関,19,20260729,3R,2,4892,B1,柴田　　直哉,0,0,0.19,4.96,31.52,47.83,5.89,36.84,57.89,62,48.08,69.23,30,14.89,31.91,2R/4/.21/5,1R/3/.07/1 11R/5/.09/5,,,,,福岡,福岡,36,16:47,九州スポーツ杯,予選,３日目
下関,19,20260729,3R,3,4387,A1,平山　　智加,0,0,0.15,6.60,45.59,66.91,6.46,45.83,50.00,32,18.37,34.69,72,25.58,39.53,9R/1/.14/1,3R/6/.22/3 12R/4/.08/5,,,,,香川,香川,41,16:47,九州スポーツ杯,予選,３日目
下関,19,20260729,3R,4,3554,A1,仲口　　博崇,0,0,0.18,6.50,51.05,67.13,5.08,32.00,48.00,28,26.09,50.00,70,23.40,44.68,8R/1/.27/3 12R/2/.19/5,3R/5/.22/2 11R/3/.13/2,,,,,愛知,愛知,53,16:47,九州スポーツ杯,予選,３日目
下関,19,20260729,3R,5,4883,A2,岡部　　大輝,0,0,0.16,6.10,44.00,62.00,4.88,25.00,37.50,16,20.83,47.92,46,27.45,39.22,8R/4/.13/1,7R/5/.12/1 12R/2/.11/6,,,,,東京,東京,30,16:47,九州スポーツ杯,予選,３日目
下関,19,20260729,3R,6,5438,B2,星田　　夢結,0,0,0.22,1.57,0.00,2.99,1.00,0.00,0.00,36,40.43,53.19,24,35.19,61.11,7R/6/.06/5,2R/6/.11/6 8R/6/.21/6,,,,,福岡,福岡,20,16:47,九州スポーツ杯,予選,３日目
下関,19,20260729,4R,1,4553,A2,坪口　　竜也,0,0,0.16,5.71,37.61,54.13,5.48,42.86,52.38,13,26.32,34.21,23,40.00,63.64,7R/5/.10/2,5R/3/.15/2 12R/6/.16/3,,,,,長崎,長崎,37,17:18,九州スポーツ杯,予選,３日目
下関,19,20260729,4R,2,3412,A1,鈴木　　　博,0,0,0.16,6.81,53.85,75.38,8.08,76.92,84.62,43,35.29,45.10,65,40.38,57.69,2R/5/.25/4 11R/2/.12/1,9R/5/.08/2,,,,,埼玉,埼玉,56,17:18,九州スポーツ杯,予選,３日目
下関,19,20260729,4R,3,4243,B1,西村　　　歩,1,0,0.18,5.58,39.62,57.55,5.30,10.00,70.00,53,28.33,53.33,19,25.00,50.00,5R/5/.08/4 9R/2/.27/2,5R/4/.22/3,,,,,大阪,大阪,40,17:18,九州スポーツ杯,予選,３日目
下関,19,20260729,4R,4,4817,A1,渡邉　　　翼,0,0,0.15,6.16,46.32,63.16,6.72,54.64,72.16,73,30.61,40.82,17,35.19,57.41,5R/2/.10/6 12R/6/.14/6,2R/3/.13/4 10R/1/.08/2,,,,,山口,山口,35,17:18,九州スポーツ杯,予選,３日目
下関,19,20260729,4R,5,3838,B1,伊藤　　啓三,0,0,0.16,5.35,31.18,55.91,6.95,63.16,63.16,60,23.26,46.51,29,25.00,48.21,2R/6/.13/6,3R/1/.19/1 8R/3/.14/3,,,,,埼玉,埼玉,51,17:18,九州スポーツ杯,予選,３日目
下関,19,20260729,4R,6,4020,B1,川上　　清人,0,0,0.18,4.34,25.81,38.71,4.64,22.73,45.45,56,36.17,53.19,51,54.72,71.70,1R/6/.17/2 10R/3/.02/6,4R/3/.15/1 8R/2/.09/4,,,,,香川,高知,46,17:18,九州スポーツ杯,予選,３日目
下関,19,20260729,5R,1,4313,A2,西村　美智子,0,0,0.15,5.35,36.00,50.00,6.47,52.94,70.59,37,37.93,60.34,41,41.82,69.09,9R/4/.21/5,6R/3/.22/4 11R/6/.12/6,,,,,香川,香川,42,17:43,九州スポーツ杯,シーモ戦,３日目
下関,19,20260729,5R,2,4545,A1,岡村　　慶太,0,0,0.15,7.15,58.33,73.33,6.58,52.63,63.16,48,28.07,43.86,31,39.47,55.26,4R/5/.17/1 12R/4/.16/3,5R/1/.07/1 10R/3/.14/1,,,,,福岡,福岡,38,17:43,九州スポーツ杯,シーモ戦,３日目
下関,19,20260729,5R,3,5258,B1,仲本　　　舜,0,0,0.15,4.52,25.84,37.08,2.79,10.53,15.79,45,22.00,46.00,61,29.63,46.30,3R/5/.15/1 7R/3/.21/6,8R/5/.15/5,,,,,福岡,沖縄,21,17:43,九州スポーツ杯,シーモ戦,３日目
下関,19,20260729,5R,4,4281,B1,大澤　　大夢,0,0,0.17,5.12,30.93,50.52,5.56,37.50,56.25,70,29.17,41.67,42,22.45,30.61,1R/2/.12/5 7R/4/.18/3,7R/3/.10/2,,,,,埼玉,埼玉,42,17:43,九州スポーツ杯,シーモ戦,３日目
下関,19,20260729,5R,5,4233,A2,亀山　　雅幸,0,0,0.17,6.17,46.88,65.63,5.44,33.33,66.67,59,35.29,60.78,37,25.93,37.04,4R/2/.21/3 11R/5/.17/2,9R/1/.04/1,,,,,群馬,群馬,43,17:43,九州スポーツ杯,シーモ戦,３日目
下関,19,20260729,5R,6,5471,B2,田中　　　結,0,0,,1.51,0.00,0.00,0.00,0.00,0.00,47,36.00,52.00,16,20.45,25.00,8R/6/.19/6,4R/6/.26/6 9R/6/.13/6,,,,,大阪,大阪,17,17:43,九州スポーツ杯,シーモ戦,３日目
下関,19,20260729,6R,1,3349,A1,吉田　　一郎,0,0,0.17,6.61,50.00,73.47,7.10,64.52,70.97,26,22.92,39.58,52,26.09,34.78,3R/2/.13/5 11R/1/.24/3,3R/4/.25/5 10R/2/.15/5,,,,,長崎,長崎,58,18:08,九州スポーツ杯,予選,３日目
下関,19,20260729,6R,2,4175,A2,川尻　　泰輔,0,0,0.14,5.83,44.44,57.78,0.00,0.00,0.00,15,25.53,31.91,35,23.40,40.43,5R/1/.07/1 11R/4/.11/6,6R/5/.07/2,,,,,埼玉,埼玉,43,18:08,九州スポーツ杯,予選,３日目
下関,19,20260729,6R,3,4666,B1,日笠　　勝弘,0,0,0.16,4.00,21.95,31.71,0.00,0.00,0.00,52,46.00,60.00,34,35.85,54.72,1R/4/.13/3,6R/2/.32/5 10R/5/.25/4,,,,,大阪,大阪,42,18:08,九州スポーツ杯,予選,３日目
下関,19,20260729,6R,4,3362,B1,間嶋　　仁志,0,0,0.19,4.98,30.93,45.36,5.41,31.82,45.45,17,58.82,84.31,39,20.41,38.78,4R/1/.24/2 8R/3/.16/4,5R/2/.11/4,2R/2/.15/3,,,,三重,大阪,56,18:08,九州スポーツ杯,予選,３日目
下関,19,20260729,6R,5,4876,B1,梅木　　敬太,0,0,0.17,4.72,26.67,41.90,3.92,12.50,25.00,64,20.00,38.00,13,20.00,28.89,2R/2/.21/2 6R/4/.17/3,3R/3/.22/6,1R/3/.22/5,,,,福井,福井,31,18:08,九州スポーツ杯,予選,３日目
下関,19,20260729,6R,6,3872,A2,岡田　　憲行,0,0,0.18,6.22,45.16,64.52,6.30,40.00,70.00,49,22.45,32.65,22,33.33,57.41,7R/1/.19/1,4R/1/.17/2 11R/2/.17/4,,,,,大阪,大阪,50,18:08,九州スポーツ杯,予選,３日目
下関,19,20260729,7R,1,5045,A2,平川　　香織,1,0,0.19,6.75,48.48,72.73,5.87,38.71,58.06,21,42.86,59.18,50,41.51,58.49,9R/5/.25/3,4R/5/.34/5 10R/4/.26/3,,,,,埼玉,東京,25,18:33,九州スポーツ杯,ふく〜る特賞,３日目
下関,19,20260729,7R,2,3583,B1,齋藤　　智裕,0,0,0.20,3.77,14.63,28.05,2.67,0.00,16.67,54,31.15,49.18,14,35.85,50.94,4R/6/.26/4,1R/1/.05/5 9R/4/.05/5,,,,,埼玉,東京,53,18:33,九州スポーツ杯,ふく〜る特賞,３日目
下関,19,20260729,7R,3,4892,B1,柴田　　直哉,0,0,0.19,4.96,31.52,47.83,5.89,36.84,57.89,62,48.08,69.23,30,14.89,31.91,2R/4/.21/5,1R/3/.07/1 11R/5/.09/5,3R/2/.25/4,,,,福岡,福岡,36,18:33,九州スポーツ杯,ふく〜る特賞,３日目
下関,19,20260729,7R,4,3726,B1,桂林　　　寛,0,0,0.16,5.16,36.84,49.12,4.89,36.84,42.11,50,33.33,42.22,48,12.24,22.45,1R/3/.22/6 6R/1/.16/5,3R/2/.22/4,2R/4/.11/6,,,,福岡,福岡,55,18:33,九州スポーツ杯,ふく〜る特賞,３日目
下関,19,20260729,7R,5,4238,A1,毒島　　　誠,0,0,0.15,7.79,63.33,77.78,6.89,38.89,61.11,30,36.17,65.96,60,37.74,54.72,7R/2/.19/4 12R/1/.17/1,6R/4/.13/1 12R/3/.15/2,,,,,群馬,群馬,42,18:33,九州スポーツ杯,ふく〜る特賞,３日目
下関,19,20260729,7R,6,4509,A2,平見　　真彦,0,0,0.18,5.79,35.71,59.52,6.50,50.00,75.00,61,32.00,50.00,15,24.49,44.90,3R/3/.14/4 10R/5/.15/3,7R/1/.22/3,,,,,愛知,愛知,37,18:33,九州スポーツ杯,ふく〜る特賞,３日目
下関,19,20260729,8R,1,5055,A2,眞鳥　　章太,0,0,0.16,5.77,37.50,56.25,6.18,45.45,54.55,72,25.00,34.62,47,29.63,42.59,6R/6/.16/4 10R/4/.13/4,9R/3/.01/3,,,,,長崎,長崎,30,18:58,九州スポーツ杯,予選,３日目
下関,19,20260729,8R,2,4129,B1,宇野　　博之,0,0,0.18,3.95,18.60,32.56,5.18,35.71,53.57,39,38.18,49.09,26,22.22,46.67,5R/3/.06/3,1R/4/.09/3 10R/6/.27/6,3R/1/.27/3,,,,愛知,愛知,46,18:58,九州スポーツ杯,予選,３日目
下関,19,20260729,8R,3,4856,A1,豊田　健士郎,0,0,0.14,7.02,49.23,68.46,7.00,50.00,66.67,46,44.44,72.22,40,30.77,46.15,3R/4/.13/2 12R/5/.18/2,4R/4/.29/3 12R/1/.18/1,,,,,三重,三重,30,18:58,九州スポーツ杯,予選,３日目
下関,19,20260729,8R,4,4553,A2,坪口　　竜也,0,0,0.16,5.71,37.61,54.13,5.48,42.86,52.38,13,26.32,34.21,23,40.00,63.64,7R/5/.10/2,5R/3/.15/2 12R/6/.16/3,4R/1/.13/1,,,,長崎,長崎,37,18:58,九州スポーツ杯,予選,３日目
下関,19,20260729,8R,5,5391,B2,出穂　　和鼓,0,0,0.23,1.82,3.66,4.88,1.85,2.94,4.41,42,35.71,53.57,71,22.73,47.73,4R/4/.28/6 9R/6/.24/6,6R/6/.06/6,,,,,山口,山口,18,18:58,九州スポーツ杯,予選,３日目
下関,19,20260729,8R,6,5418,B2,堀内　　亜海,1,0,0.20,1.13,0.00,0.00,1.14,0.00,0.00,19,36.36,40.00,28,55.56,75.93,3R/6/.27/6,1R/6/.15/6 7R/6/.13/6,,,,,大阪,大阪,20,18:58,九州スポーツ杯,予選,３日目
下関,19,20260729,9R,1,4469,A2,土山　　卓也,0,0,0.17,5.94,41.51,57.55,4.00,22.22,33.33,69,36.73,59.18,18,20.83,50.00,4R/3/.29/5 10R/6/.15/5,8R/4/.18/2,,,,,福井,福井,39,19:24,九州スポーツ杯,予選,３日目
下関,19,20260729,9R,2,3838,B1,伊藤　　啓三,0,0,0.16,5.35,31.18,55.91,6.95,63.16,63.16,60,23.26,46.51,29,25.00,48.21,2R/6/.13/6,3R/1/.19/1 8R/3/.14/3,4R/5/.10/5,,,,埼玉,埼玉,51,19:24,九州スポーツ杯,予選,３日目
下関,19,20260729,9R,3,4041,B1,小林　　基樹,0,0,0.21,3.88,16.67,30.95,4.73,28.36,46.27,14,32.00,54.00,32,23.91,30.43,2R/1/.23/1 10R/2/.04/2,4R/2/.19/4,1R/5/.25/3,,,,山口,山口,47,19:24,九州スポーツ杯,予選,３日目
下関,19,20260729,9R,4,4083,A1,福島　　勇樹,1,0,0.14,7.28,58.87,75.81,6.15,45.45,57.58,67,41.51,58.49,57,38.18,50.91,6R/5/.17/1 12R/3/.15/4,7R/2/.13/4 11R/1/.12/1,,,,,東京,東京,46,19:24,九州スポーツ杯,予選,３日目
下関,19,20260729,9R,5,4896,B1,花本　　　剛,1,0,0.18,3.72,15.79,31.58,4.17,18.31,35.21,57,48.33,65.00,25,48.08,59.62,1R/1/.09/1 8R/5/.15/5,2R/2/.31/5,2R/5/.11/4,,,,山口,山口,34,19:24,九州スポーツ杯,予選,３日目
下関,19,20260729,9R,6,4134,A2,杉山　　貴博,0,0,0.16,5.59,35.71,57.14,5.93,42.86,57.14,23,9.30,18.60,53,26.79,46.43,5R/4/.06/2 10R/1/.12/1,5R/5/.22/6,,,,,東京,千葉,46,19:24,九州スポーツ杯,予選,３日目
