登録番号,集計開始,集計終了,出走数,1着数,逃げ,差し,まくり,まくり差し,抜き,恵まれ,まくり率,差し率,前づけ平均,前づけ率,イン進入数,さされ率,まくられ率,まくりさされ率
3718,2026-01-29,2026-07-30,200,34,22,8,4,0,0,0,11.8,23.5,-0.08,0.0,32,0.0,25.0,0.0
3719,2026-01-29,2026-07-30,270,58,36,4,6,8,4,0,10.3,6.9,0.04,2.2,52,15.4,7.7,3.8
3721,2026-01-29,2026-07-30,244,62,40,8,2,12,0,0,3.2,12.9,0.22,8.2,48,4.2,4.2,8.3
3722,2026-01-29,2026-07-30,194,8,2,2,4,0,0,0,50.0,25.0,-0.01,0.0,24,33.3,33.3,16.7
3726,2026-01-29,2026-07-30,126,16,2,4,8,2,0,0,50.0,25.0,0.03,0.0,24,33.3,16.7,16.7
3730,2026-01-29,2026-07-30,186,22,16,2,2,0,2,0,9.1,9.1,-0.02,1.1,32,12.5,12.5,12.5
3731,2026-01-29,2026-07-30,182,14,8,2,4,0,0,0,28.6,14.3,0.56,18.0,26,23.1,15.4,30.8
3737,2026-01-29,2026-07-30,260,70,42,10,8,4,6,0,11.4,14.3,0.07,2.3,60,6.7,6.7,13.3
3740,2026-01-29,2026-07-30,284,66,28,6,8,14,10,0,12.1,9.1,-0.05,0.0,56,14.3,7.1,17.9
3741,2026-01-29,2026-07-30,186,10,10,0,0,0,0,0,0.0,0.0,0.01,2.2,26,15.4,7.7,23.1
3742,2026-01-29,2026-07-30,178,30,12,6,4,6,2,0,13.3,20.0,0.03,1.1,28,21.4,14.3,14.3
3743,2026-01-29,2026-07-30,246,36,20,6,4,4,2,0,11.1,16.7,0.56,17.2,52,11.5,7.7,23.1
3744,2026-01-29,2026-07-30,280,92,54,18,2,10,6,2,2.2,19.6,0.17,7.9,70,5.7,2.9,5.7
3745,2026-01-29,2026-07-30,202,22,12,6,2,2,0,0,9.1,27.3,0.03,0.0,30,20.0,13.3,26.7
3746,2026-01-29,2026-07-30,292,50,34,8,2,2,4,0,4.0,16.0,0.0,0.0,62,12.9,12.9,16.1
3747,2026-01-29,2026-07-30,204,38,20,10,2,6,0,0,5.3,26.3,-0.03,0.0,30,13.3,6.7,6.7
3748,2026-01-29,2026-07-30,184,12,4,0,2,6,0,0,16.7,0.0,-0.16,0.0,18,33.3,11.1,33.3
3752,2026-01-29,2026-07-30,212,16,8,6,0,0,2,0,0.0,37.5,0.0,1.0,28,28.6,21.4,7.1
3757,2026-01-29,2026-07-30,182,24,14,0,8,2,0,0,33.3,0.0,0.02,0.0,30,13.3,20.0,20.0
3761,2026-01-29,2026-07-30,212,38,22,6,4,4,2,0,10.5,15.8,0.03,0.0,36,5.6,16.7,11.1
3769,2026-01-29,2026-07-30,186,28,14,4,2,2,6,0,7.1,14.3,0.08,1.1,36,0.0,22.2,27.8
3771,2026-01-29,2026-07-30,220,34,18,2,4,4,6,0,11.8,5.9,0.0,0.0,36,16.7,11.1,16.7
3772,2026-01-29,2026-07-30,204,18,12,2,2,0,2,0,11.1,11.1,-0.04,0.0,34,41.2,11.8,11.8
3773,2026-01-29,2026-07-30,186,12,10,2,0,0,0,0,0.0,16.7,-0.01,1.1,26,7.7,7.7,38.5
3775,2026-01-29,2026-07-30,210,10,4,2,0,2,2,0,0.0,20.0,-0.12,0.0,24,33.3,16.7,16.7
3776,2026-01-29,2026-07-30,202,2,0,0,0,0,0,2,0.0,0.0,-0.13,0.0,24,0.0,75.0,8.3
3777,2026-01-29,2026-07-30,244,50,22,4,8,6,10,0,16.0,8.0,-0.05,0.0,48,16.7,16.7,8.3
3778,2026-01-29,2026-07-30,122,0,0,0,0,0,0,0,,,-0.08,0.0,14,28.6,57.1,14.3
3779,2026-01-29,2026-07-30,270,62,40,4,10,4,2,2,16.1,6.5,0.12,3.7,56,3.6,14.3,3.6
3783,2026-01-29,2026-07-30,280,62,34,8,10,6,4,0,16.1,12.9,0.05,2.9,66,9.1,12.1,15.2
3784,2026-01-29,2026-07-30,200,22,10,2,6,4,0,0,27.3,9.1,-0.07,0.0,26,15.4,23.1,23.1
3787,2026-01-29,2026-07-30,156,8,4,0,2,0,2,0,25.0,0.0,0.03,1.3,24,41.7,8.3,16.7
3788,2026-01-29,2026-07-30,78,14,6,0,2,6,0,0,14.3,0.0,-0.05,2.6,16,0.0,12.5,25.0
3790,2026-01-29,2026-07-30,228,20,10,2,4,0,2,2,20.0,10.0,0.04,0.9,32,12.5,18.8,31.2
3792,2026-01-29,2026-07-30,188,40,20,4,6,8,2,0,15.0,10.0,0.01,0.0,36,11.1,11.1,11.1
3793,2026-01-29,2026-07-30,192,14,8,6,0,0,0,0,0.0,42.9,-0.2,0.0,28,28.6,7.1,35.7
3796,2026-01-29,2026-07-30,222,20,10,6,2,2,0,0,10.0,30.0,-0.07,0.0,34,35.3,29.4,0.0
3797,2026-01-29,2026-07-30,240,6,4,2,0,0,0,0,0.0,33.3,-0.07,0.0,32,25.0,50.0,6.2
3800,2026-01-29,2026-07-30,158,24,16,0,4,4,0,0,16.7,0.0,-0.04,0.0,32,25.0,6.2,18.8
3801,2026-01-29,2026-07-30,164,26,10,0,16,0,0,0,61.5,0.0,-0.1,0.0,22,0.0,27.3,27.3
3804,2026-01-29,2026-07-30,244,18,8,2,2,2,4,0,11.1,11.1,0.03,0.0,34,17.6,11.8,35.3
3805,2026-01-29,2026-07-30,222,28,14,4,6,4,0,0,21.4,14.3,0.06,0.0,40,15.0,20.0,20.0
3807,2026-01-29,2026-07-30,230,24,14,4,2,2,2,0,8.3,16.7,0.0,0.0,36,16.7,27.8,0.0
3808,2026-01-29,2026-07-30,182,18,14,0,0,4,0,0,0.0,0.0,-0.01,0.0,28,21.4,14.3,0.0
3809,2026-01-29,2026-07-30,150,2,0,0,0,2,0,0,0.0,0.0,-0.16,0.0,2,100.0,0.0,0.0
3811,2026-01-29,2026-07-30,282,78,36,4,6,20,12,0,7.7,5.1,-0.02,0.0,62,12.9,9.7,0.0
3812,2026-01-29,2026-07-30,162,12,8,4,0,0,0,0,0.0,33.3,-0.02,0.0,28,21.4,21.4,14.3
3813,2026-01-29,2026-07-30,254,64,38,12,2,8,4,0,3.1,18.8,0.06,1.6,58,13.8,6.9,6.9
3814,2026-01-29,2026-07-30,226,22,10,6,0,6,0,0,0.0,27.3,-0.01,0.0,30,6.7,40.0,20.0
3820,2026-01-29,2026-07-30,100,2,2,0,0,0,0,0,0.0,0.0,0.46,13.0,12,66.7,0.0,16.7
3822,2026-01-29,2026-07-30,234,54,32,6,10,2,4,0,18.5,11.1,0.09,2.6,48,0.0,12.5,12.5
3825,2026-01-29,2026-07-30,150,18,6,0,8,4,0,0,44.4,0.0,-0.07,0.0,22,18.2,36.4,9.1
3826,2026-01-29,2026-07-30,262,38,20,4,4,4,6,0,10.5,10.5,0.02,0.0,52,15.4,11.5,19.2
3827,2026-01-29,2026-07-30,216,6,4,0,2,0,0,0,33.3,0.0,-0.04,0.0,30,26.7,20.0,33.3
3828,2026-01-29,2026-07-30,200,26,10,4,4,6,2,0,15.4,15.4,-0.04,0.0,32,12.5,31.2,12.5
3831,2026-01-29,2026-07-30,216,18,12,2,4,0,0,0,22.2,11.1,0.02,0.9,32,31.2,18.8,12.5
3832,2026-01-29,2026-07-30,96,4,2,0,2,0,0,0,50.0,0.0,-0.11,0.0,12,33.3,16.7,16.7
3833,2026-01-29,2026-07-30,302,76,48,10,6,12,0,0,7.9,13.2,0.05,1.4,72,8.3,2.8,22.2
3834,2026-01-29,2026-07-30,192,16,12,0,4,0,0,0,25.0,0.0,-0.07,1.1,32,0.0,31.2,31.2
3837,2026-01-29,2026-07-30,234,66,34,14,2,12,4,0,3.0,21.2,-0.02,0.0,44,0.0,13.6,9.1
3838,2026-01-29,2026-07-30,202,32,12,8,6,6,0,0,18.8,25.0,-0.05,0.0,28,28.6,14.3,7.1
3839,2026-01-29,2026-07-30,196,2,2,0,0,0,0,0,0.0,0.0,-0.16,0.0,32,18.8,56.2,12.5
3841,2026-01-29,2026-07-30,266,50,26,14,4,4,2,0,8.0,28.0,0.02,0.0,52,11.5,7.7,26.9
3842,2026-01-29,2026-07-30,180,24,12,6,2,0,4,0,8.3,25.0,-0.01,0.0,28,21.4,14.3,21.4
3843,2026-01-29,2026-07-30,230,36,20,4,10,2,0,0,27.8,11.1,0.0,0.0,38,5.3,5.3,21.1
3845,2026-01-29,2026-07-30,164,32,12,14,2,4,0,0,6.2,43.8,0.25,7.4,28,14.3,14.3,14.3
3848,2026-01-29,2026-07-30,224,22,14,0,4,0,4,0,18.2,0.0,-0.2,0.0,36,11.1,5.6,33.3
3849,2026-01-29,2026-07-30,152,50,32,4,10,2,2,0,20.0,8.0,1.04,32.9,42,4.8,14.3,4.8
3850,2026-01-29,2026-07-30,220,28,14,0,6,4,4,0,21.4,0.0,-0.04,0.0,30,26.7,0.0,13.3
3851,2026-01-29,2026-07-30,34,0,0,0,0,0,0,0,,,0.0,0.0,4,50.0,50.0,0.0
3852,2026-01-29,2026-07-30,176,26,12,4,6,4,0,0,23.1,15.4,0.01,0.0,28,28.6,28.6,0.0
3853,2026-01-29,2026-07-30,236,54,34,8,6,4,2,0,11.1,14.8,0.03,2.6,44,4.5,4.5,4.5
3854,2026-01-29,2026-07-30,206,50,32,4,8,4,0,2,16.0,8.0,0.06,1.9,48,16.7,8.3,4.2
3857,2026-01-29,2026-07-30,204,28,8,0,18,0,2,0,64.3,0.0,-0.47,1.0,24,33.3,8.3,8.3
3859,2026-01-29,2026-07-30,198,16,10,0,4,2,0,0,25.0,0.0,-0.01,0.0,30,6.7,13.3,33.3
3860,2026-01-29,2026-07-30,184,6,4,2,0,0,0,0,0.0,33.3,-0.01,2.2,22,27.3,9.1,36.4
3863,2026-01-29,2026-07-30,192,16,10,0,6,0,0,0,37.5,0.0,0.0,1.1,26,15.4,15.4,30.8
3866,2026-01-29,2026-07-30,214,16,8,2,0,4,2,0,0.0,12.5,-0.09,0.0,34,11.8,17.6,35.3
3867,2026-01-29,2026-07-30,172,4,2,0,0,2,0,0,0.0,0.0,-0.14,0.0,18,55.6,0.0,11.1
3868,2026-01-29,2026-07-30,208,24,12,4,6,0,2,0,25.0,16.7,-0.07,0.0,28,14.3,21.4,14.3
3869,2026-01-29,2026-07-30,174,8,6,2,0,0,0,0,0.0,25.0,0.01,1.1,20,30.0,10.0,30.0
3870,2026-01-29,2026-07-30,206,22,8,2,6,4,2,0,27.3,9.1,0.0,0.0,30,20.0,40.0,0.0
3871,2026-01-29,2026-07-30,152,10,4,2,0,4,0,0,0.0,20.0,0.03,0.0,20,30.0,40.0,0.0
3872,2026-01-29,2026-07-30,202,48,30,2,10,4,2,0,20.8,4.2,0.6,16.0,62,12.9,22.6,3.2
3873,2026-01-29,2026-07-30,136,16,6,0,6,4,0,0,37.5,0.0,-0.21,0.0,18,11.1,33.3,22.2
3874,2026-01-29,2026-07-30,276,80,42,6,4,20,8,0,5.0,7.5,0.03,0.0,62,9.7,0.0,16.1
3875,2026-01-29,2026-07-30,244,28,22,2,2,2,0,0,7.1,7.1,-0.06,0.0,34,11.8,5.9,5.9
3876,2026-01-29,2026-07-30,124,38,22,2,4,8,2,0,10.5,5.3,-0.11,0.0,36,11.1,11.1,5.6
3878,2026-01-29,2026-07-30,188,22,6,4,8,4,0,0,36.4,18.2,-0.04,0.0,24,41.7,16.7,16.7
3880,2026-01-29,2026-07-30,188,14,8,0,0,4,0,2,0.0,0.0,0.04,2.2,34,17.6,17.6,23.5
3882,2026-01-29,2026-07-30,210,22,4,8,4,4,2,0,18.2,36.4,0.04,0.0,30,40.0,20.0,13.3
3885,2026-01-29,2026-07-30,210,38,22,10,0,2,4,0,0.0,26.3,0.01,0.0,32,18.8,12.5,0.0
3888,2026-01-29,2026-07-30,296,60,26,6,12,6,10,0,20.0,10.0,0.01,0.7,56,10.7,14.3,7.1
3889,2026-01-29,2026-07-30,176,10,6,0,2,2,0,0,20.0,0.0,-0.01,1.2,26,23.1,0.0,46.2
3891,2026-01-29,2026-07-30,228,18,14,2,2,0,0,0,11.1,11.1,-0.01,0.0,30,6.7,26.7,20.0
3892,2026-01-29,2026-07-30,206,30,20,4,2,2,2,0,6.7,13.3,0.03,1.0,34,23.5,0.0,17.6
3893,2026-01-29,2026-07-30,196,34,18,6,10,0,0,0,29.4,17.6,-0.06,0.0,26,7.7,7.7,7.7
3895,2026-01-29,2026-07-30,90,12,2,4,4,2,0,0,33.3,33.3,-0.02,0.0,10,40.0,20.0,0.0
3896,2026-01-29,2026-07-30,178,22,16,2,0,2,2,0,0.0,9.1,-0.02,0.0,30,13.3,6.7,13.3
3897,2026-01-29,2026-07-30,254,58,30,10,2,10,6,0,3.4,17.2,0.06,3.1,46,21.7,8.7,4.3
3898,2026-01-29,2026-07-30,234,70,42,8,4,8,6,2,5.7,11.4,-0.01,0.9,62,3.2,16.1,9.7
3900,2026-01-29,2026-07-30,238,50,30,2,10,8,0,0,20.0,4.0,0.0,0.0,50,16.0,8.0,16.0
3901,2026-01-29,2026-07-30,218,28,20,4,4,0,0,0,14.3,14.3,-0.07,0.0,24,8.3,0.0,8.3
3904,2026-01-29,2026-07-30,184,18,6,2,4,4,2,0,22.2,11.1,0.01,0.0,28,21.4,28.6,28.6
3905,2026-01-29,2026-07-30,262,44,28,2,12,2,0,0,27.3,4.5,-0.03,0.0,50,20.0,16.0,8.0
3906,2026-01-29,2026-07-30,222,16,12,2,0,2,0,0,0.0,12.5,-0.08,0.0,26,23.1,7.7,7.7
3907,2026-01-29,2026-07-30,248,48,36,2,6,2,2,0,12.5,4.2,0.01,0.0,50,8.0,16.0,0.0
3908,2026-01-29,2026-07-30,238,50,24,8,2,6,8,2,4.0,16.0,0.01,2.5,54,11.1,22.2,7.4
3909,2026-01-29,2026-07-30,252,68,46,4,10,8,0,0,14.7,5.9,0.21,7.9,54,3.7,0.0,11.1
3910,2026-01-29,2026-07-30,216,26,10,8,2,6,0,0,7.7,30.8,-0.06,0.0,30,13.3,33.3,13.3
3911,2026-01-29,2026-07-30,256,38,16,4,8,8,2,0,21.1,10.5,0.02,0.0,44,13.6,22.7,9.1
3912,2026-01-29,2026-07-30,242,70,36,2,24,8,0,0,34.3,2.9,0.03,1.7,46,8.7,4.3,8.7
3915,2026-01-29,2026-07-30,246,54,28,8,2,12,2,2,3.7,14.8,0.0,0.0,46,13.0,4.3,13.0
3918,2026-01-29,2026-07-30,270,76,44,4,6,12,8,2,7.9,5.3,0.02,0.0,68,8.8,5.9,14.7
3920,2026-01-29,2026-07-30,140,24,12,4,6,0,2,0,25.0,16.7,0.96,29.4,32,25.0,12.5,12.5
3921,2026-01-29,2026-07-30,8,0,0,0,0,0,0,0,,,0.0,0.0,2,0.0,100.0,0.0
3922,2026-01-29,2026-07-30,224,16,6,4,0,2,2,2,0.0,25.0,0.06,1.9,30,13.3,40.0,13.3
3928,2026-01-29,2026-07-30,200,24,20,0,2,0,2,0,8.3,0.0,-0.06,0.0,26,0.0,15.4,0.0
3929,2026-01-29,2026-07-30,190,20,12,2,4,0,0,2,20.0,10.0,-0.04,0.0,30,26.7,6.7,13.3
3930,2026-01-29,2026-07-30,212,32,18,2,6,4,2,0,18.8,6.2,-0.01,0.0,34,0.0,23.5,11.8
3931,2026-01-29,2026-07-30,202,40,18,2,8,4,8,0,20.0,5.0,-0.1,0.0,34,5.9,11.8,5.9
3932,2026-01-29,2026-07-30,192,34,12,4,10,4,4,0,29.4,11.8,0.0,0.0,28,7.1,0.0,21.4
3933,2026-01-29,2026-07-30,244,38,10,10,2,8,8,0,5.3,26.3,0.93,32.5,40,15.0,25.0,25.0
3934,2026-01-29,2026-07-30,270,22,12,2,0,2,6,0,0.0,9.1,0.02,0.7,42,9.5,28.6,19.0
3935,2026-01-29,2026-07-30,172,18,8,4,2,2,2,0,11.1,22.2,-0.09,0.0,22,9.1,9.1,45.5
3939,2026-01-29,2026-07-30,102,24,12,8,0,0,2,2,0.0,33.3,-0.04,0.0,22,0.0,18.2,27.3
3940,2026-01-29,2026-07-30,284,62,32,2,18,6,4,0,29.0,3.2,0.05,1.5,66,18.2,9.1,21.2
3941,2026-01-29,2026-07-30,254,68,40,4,6,10,8,0,8.8,5.9,0.06,1.6,56,0.0,14.3,3.6
3942,2026-01-29,2026-07-30,230,62,42,6,4,10,0,0,6.5,9.7,0.08,1.8,64,12.5,6.2,9.4
3943,2026-01-29,2026-07-30,84,0,0,0,0,0,0,0,,,-0.41,0.0,8,25.0,50.0,25.0
3944,2026-01-29,2026-07-30,214,38,18,4,0,12,4,0,0.0,10.5,0.02,1.9,32,0.0,12.5,18.8
3945,2026-01-29,2026-07-30,174,12,2,2,4,2,0,2,33.3,16.7,-0.08,0.0,22,45.5,27.3,9.1
3946,2026-01-29,2026-07-30,256,68,32,12,8,12,4,0,11.8,17.6,0.91,28.1,52,7.7,11.5,19.2
3947,2026-01-29,2026-07-30,208,22,16,0,2,4,0,0,9.1,0.0,0.08,3.9,36,22.2,11.1,11.1
3948,2026-01-29,2026-07-30,180,2,2,0,0,0,0,0,0.0,0.0,0.0,0.0,20,40.0,0.0,40.0
3949,2026-01-29,2026-07-30,160,2,2,0,0,0,0,0,0.0,0.0,0.0,0.0,26,30.8,38.5,15.4
3950,2026-01-29,2026-07-30,196,8,2,0,2,2,2,0,25.0,0.0,0.02,2.1,28,7.1,42.9,21.4
3951,2026-01-29,2026-07-30,228,36,16,8,4,2,4,2,11.1,22.2,0.03,0.9,44,13.6,18.2,13.6
3952,2026-01-29,2026-07-30,276,92,46,14,12,14,6,0,13.0,15.2,0.02,0.7,66,15.2,3.0,9.1
3953,2026-01-29,2026-07-30,82,6,6,0,0,0,0,0,0.0,0.0,-0.13,0.0,12,0.0,33.3,16.7
3955,2026-01-29,2026-07-30,196,16,8,2,0,2,4,0,0.0,12.5,-0.05,0.0,28,28.6,21.4,21.4
3956,2026-01-29,2026-07-30,216,52,30,0,12,6,0,4,23.1,0.0,0.05,0.9,42,9.5,4.8,4.8
3957,2026-01-29,2026-07-30,212,20,8,2,4,6,0,0,20.0,10.0,-0.01,0.0,34,29.4,29.4,11.8
3959,2026-01-29,2026-07-30,246,64,30,4,6,18,4,2,9.4,6.2,0.08,0.8,52,11.5,7.7,23.1
3960,2026-01-29,2026-07-30,260,56,34,2,14,2,4,0,25.0,3.6,0.1,1.5,58,3.4,17.2,10.3
3961,2026-01-29,2026-07-30,306,72,38,8,4,10,12,0,5.6,11.1,-0.02,0.0,60,10.0,3.3,16.7
3963,2026-01-29,2026-07-30,248,42,16,6,2,10,6,2,4.8,14.3,0.02,0.8,44,9.1,13.6,22.7
3964,2026-01-29,2026-07-30,202,10,4,2,0,2,2,0,0.0,20.0,-0.06,0.0,22,18.2,9.1,27.3
3965,2026-01-29,2026-07-30,264,56,30,2,10,6,8,0,17.9,3.6,0.03,0.8,52,11.5,19.2,3.8
3966,2026-01-29,2026-07-30,268,76,46,6,14,6,4,0,18.4,7.9,0.01,0.8,62,6.5,9.7,0.0
3967,2026-01-29,2026-07-30,188,18,16,0,0,2,0,0,0.0,0.0,-0.1,0.0,26,15.4,15.4,7.7
3968,2026-01-29,2026-07-30,188,26,16,8,0,0,2,0,0.0,30.8,0.03,0.0,26,7.7,15.4,0.0
3973,2026-01-29,2026-07-30,222,10,4,2,0,4,0,0,0.0,20.0,-0.05,0.0,32,50.0,18.8,18.8
3974,2026-01-29,2026-07-30,206,14,4,6,0,0,4,0,0.0,42.9,0.03,1.0,28,28.6,14.3,21.4
3975,2026-01-29,2026-07-30,240,52,26,8,14,4,0,0,26.9,15.4,-0.04,0.0,36,5.6,5.6,11.1
3976,2026-01-29,2026-07-30,200,16,8,2,4,0,2,0,25.0,12.5,0.0,0.0,26,30.8,7.7,15.4
3977,2026-01-29,2026-07-30,226,22,8,6,6,2,0,0,27.3,27.3,-0.06,0.9,30,33.3,6.7,20.0
3978,2026-01-29,2026-07-30,260,48,30,8,2,6,2,0,4.2,16.7,-0.03,0.0,50,12.0,8.0,8.0
3981,2026-01-29,2026-07-30,244,34,20,2,6,6,0,0,17.6,5.9,-0.22,0.0,30,0.0,33.3,0.0
3982,2026-01-29,2026-07-30,188,18,6,0,10,2,0,0,55.6,0.0,-0.02,0.0,28,14.3,42.9,14.3
3983,2026-01-29,2026-07-30,270,76,30,10,18,14,4,0,23.7,13.2,0.02,0.7,50,8.0,8.0,12.0
3984,2026-01-29,2026-07-30,280,62,42,6,4,10,0,0,6.5,9.7,0.09,1.4,58,10.3,6.9,10.3
3986,2026-01-29,2026-07-30,100,16,12,4,0,0,0,0,0.0,25.0,-0.04,0.0,18,11.1,11.1,11.1
3987,2026-01-29,2026-07-30,232,56,28,4,10,12,2,0,17.9,7.1,-0.04,0.9,38,5.3,5.3,10.5
3988,2026-01-29,2026-07-30,254,54,32,6,10,4,2,0,18.5,11.1,0.04,0.8,50,8.0,20.0,8.0
3989,2026-01-29,2026-07-30,194,20,8,4,2,4,2,0,10.0,20.0,-0.11,0.0,24,25.0,16.7,16.7
3990,2026-01-29,2026-07-30,216,24,12,0,8,0,4,0,33.3,0.0,0.01,0.9,26,15.4,7.7,15.4
3992,2026-01-29,2026-07-30,148,24,12,2,4,4,0,2,16.7,8.3,-0.05,0.0,28,21.4,28.6,0.0
3993,2026-01-29,2026-07-30,204,26,12,8,2,2,2,0,7.7,30.8,0.01,0.0,36,16.7,22.2,22.2
3994,2026-01-29,2026-07-30,192,14,8,2,4,0,0,0,28.6,14.3,0.02,1.1,28,21.4,35.7,14.3
3995,2026-01-29,2026-07-30,210,48,32,2,4,8,2,0,8.3,4.2,-0.01,0.0,42,0.0,4.8,14.3
3997,2026-01-29,2026-07-30,284,64,42,4,12,4,2,0,18.8,6.2,0.01,0.0,62,6.5,6.5,16.1
3998,2026-01-29,2026-07-30,212,14,10,2,0,2,0,0,0.0,14.3,-0.02,0.0,32,12.5,25.0,31.2
3999,2026-01-29,2026-07-30,288,68,44,4,8,6,6,0,11.8,5.9,0.02,0.7,64,0.0,15.6,6.2
4000,2026-01-29,2026-07-30,308,66,36,6,14,2,8,0,21.2,9.1,-0.01,0.0,64,15.6,3.1,12.5
4002,2026-01-29,2026-07-30,256,72,42,10,10,6,2,2,13.9,13.9,0.17,3.9,62,9.7,12.9,0.0
4003,2026-01-29,2026-07-30,182,22,10,0,2,8,2,0,9.1,0.0,-0.04,0.0,32,25.0,25.0,12.5
4004,2026-01-29,2026-07-30,186,26,12,2,6,4,2,0,23.1,7.7,0.05,0.0,30,6.7,13.3,0.0
4006,2026-01-29,2026-07-30,226,30,12,2,4,4,6,2,13.3,6.7,-0.03,0.0,34,29.4,5.9,11.8
4007,2026-01-29,2026-07-30,202,24,16,2,4,2,0,0,16.7,8.3,0.02,3.2,28,14.3,0.0,7.1
4009,2026-01-29,2026-07-30,208,36,22,4,6,0,2,2,16.7,11.1,0.07,1.0,46,17.4,13.0,17.4
4010,2026-01-29,2026-07-30,188,20,14,0,2,0,4,0,10.0,0.0,-0.1,0.0,26,7.7,15.4,0.0
4011,2026-01-29,2026-07-30,234,58,26,6,16,4,6,0,27.6,10.3,-0.03,0.0,44,18.2,9.1,4.5
4012,2026-01-29,2026-07-30,218,70,30,10,14,14,2,0,20.0,14.3,0.12,5.5,38,10.5,5.3,5.3
4013,2026-01-29,2026-07-30,208,52,40,4,2,2,4,0,3.8,7.7,-0.01,0.0,48,0.0,12.5,0.0
4014,2026-01-29,2026-07-30,244,46,28,0,8,0,8,2,17.4,0.0,0.03,0.8,52,7.7,3.8,19.2
4015,2026-01-29,2026-07-30,270,40,28,4,0,4,4,0,0.0,10.0,-0.08,0.0,50,0.0,28.0,4.0
