toban,stint,branch,firstDate,lastDate,nNear,nFar,winsNear,winsFar,top3Near,top3Far,eligible,winDiff,winDiffCourseAdj,top3Diff,top3DiffCourseAdj,meanFinishDiff,meanFinishDiffCourseAdj
3905,0,愛知,2016-11-01,2026-08-11,310,1560,41,220,166,858,1,-0.008768,-0.007818,-0.014516,-0.011242,0.036352,0.023999
3906,0,長崎,2016-11-05,2026-07-27,596,1286,78,178,265,568,1,-0.007541,-0.006486,0.002951,-0.000672,0.002805,0.014677
3907,0,香川,2016-11-03,2026-08-08,156,1937,35,452,90,1160,1,-0.008992,0.000813,-0.021941,-0.009882,0.195061,0.146947
3908,0,香川,2016-11-09,2026-08-08,111,1736,31,456,70,1118,1,0.016606,0.010395,-0.013379,-0.020466,0.070692,0.098809
3909,0,静岡,2016-11-01,2026-08-11,456,1623,137,506,284,1069,1,-0.011330,-0.008640,-0.035850,-0.036332,0.142288,0.141367
3910,0,香川,2016-11-03,2026-08-02,100,1452,17,146,39,588,1,0.069449,0.055842,-0.014959,-0.025854,0.071488,0.118765
3911,0,東京,2016-11-01,2026-08-10,307,1234,51,156,145,593,1,0.039706,0.035497,-0.008238,-0.010905,-0.034059,-0.021884
3912,0,福井,2016-11-22,2026-08-08,234,1860,47,417,115,1034,1,-0.023339,-0.018738,-0.064461,-0.061976,0.289592,0.277013
3915,0,大阪,2016-11-03,2026-08-04,443,1826,103,417,261,1183,1,0.004138,0.006366,-0.058699,-0.058888,0.140129,0.139869
3916,0,群馬,2016-11-23,2020-03-22,107,325,8,15,32,93,1,0.028613,0.001233,0.012912,-0.008324,0.097024,0.193284
3918,0,滋賀,2016-11-03,2026-08-09,387,1815,87,403,237,1128,1,0.002768,0.005020,-0.009085,-0.002574,0.017994,-0.008825
3919,0,岡山,2016-11-03,2024-04-12,402,1359,121,385,252,768,1,0.017698,0.029004,0.061744,0.069365,-0.141665,-0.177284
3920,0,広島,2016-11-01,2026-05-29,497,1330,111,322,317,837,1,-0.018765,-0.019768,0.008504,0.001330,0.019041,0.043002
3921,0,福井,2016-11-01,2026-02-04,290,1383,42,207,145,679,1,-0.004847,-0.011682,0.009038,0.003616,-0.025282,-0.000825
3922,0,愛知,2016-11-01,2026-08-05,359,1424,42,118,139,463,1,0.034126,0.024994,0.062046,0.055407,-0.166618,-0.135617
3924,0,東京,2016-11-23,2018-06-19,46,71,1,0,10,17,1,0.021739,0.021672,-0.022045,-0.020596,-0.105634,-0.105677
3925,0,山口,2016-11-01,2022-11-24,117,675,7,63,34,223,1,-0.033504,-0.026644,-0.039772,-0.034477,0.259373,0.236729
3926,0,佐賀,2016-11-01,2021-05-03,214,343,14,21,61,100,1,0.004196,0.018896,-0.006498,0.002928,-0.014768,-0.060164
3927,0,岡山,2016-11-08,2016-11-13,0,0,0,0,0,0,0,,,,,,
3928,0,福岡,2016-11-12,2026-08-05,243,1170,23,93,94,430,1,0.015163,0.013766,0.019310,0.021495,-0.062140,-0.066846
3929,0,愛知,2016-11-08,2026-08-11,262,1597,36,232,126,772,1,-0.007868,-0.007511,-0.002490,-0.005408,-0.005172,0.003662
3930,0,岡山,2016-12-21,2026-08-11,529,1402,98,255,265,688,1,0.003372,0.004651,0.010218,0.011586,-0.020387,-0.025989
3931,0,三重,2016-11-03,2026-08-05,432,1288,104,294,268,753,1,0.012480,0.008140,0.035743,0.023373,-0.122843,-0.076798
3932,0,静岡,2016-11-03,2026-07-29,286,1313,56,266,136,665,1,-0.006785,-0.014048,-0.030949,-0.033668,0.123347,0.137716
3933,0,岡山,2016-11-01,2026-08-11,373,1812,96,370,240,1138,1,0.053178,0.043590,0.015396,0.014963,-0.161950,-0.150265
3934,0,愛知,2016-11-15,2026-08-11,293,1658,43,201,150,859,1,0.025527,0.025984,-0.006149,-0.007611,-0.006842,-0.001740
3935,0,岡山,2016-11-17,2026-08-11,368,1281,47,136,192,620,1,0.021550,0.026401,0.037742,0.036050,-0.173938,-0.172241
3936,0,長崎,2016-11-06,2021-08-11,277,414,20,49,86,144,1,-0.046155,-0.037185,-0.037357,-0.032321,0.135859,0.110140
3939,0,愛知,2016-11-07,2026-08-09,199,1354,45,297,120,871,1,0.006781,0.006588,-0.040264,-0.044666,0.056130,0.070546
3940,0,東京,2016-11-03,2026-08-10,361,1509,105,397,238,948,1,0.027771,0.037141,0.031049,0.037727,-0.122414,-0.153751
3941,0,愛知,2016-11-03,2026-08-11,215,1481,68,410,147,1008,1,0.039439,0.035906,0.003100,-0.009996,-0.103736,-0.055844
3942,0,山口,2016-11-03,2026-08-11,153,1492,35,326,98,878,1,0.010260,0.001408,0.052051,0.041292,-0.190020,-0.145963
3943,0,岡山,2016-12-09,2026-08-01,156,806,7,55,36,250,1,-0.023366,-0.015923,-0.079404,-0.068488,0.303970,0.258082
3944,0,長崎,2016-11-01,2026-06-22,446,1388,108,315,304,912,1,0.015207,0.006473,0.024554,0.013164,-0.072737,-0.027150
3945,0,愛知,2016-11-12,2026-08-07,325,985,33,81,132,361,1,0.019305,0.014764,0.039656,0.035063,-0.188957,-0.170245
3946,0,愛知,2016-11-09,2026-08-11,135,1966,39,571,97,1361,1,-0.001549,-0.003477,0.026250,0.025083,-0.149968,-0.144880
3947,0,群馬,2016-11-05,2026-08-11,543,1010,64,107,267,451,1,0.011923,-0.006702,0.045178,0.027973,-0.182169,-0.106735
3948,0,大阪,2016-11-06,2026-08-10,240,1431,15,133,83,570,1,-0.030442,-0.026686,-0.052490,-0.042972,0.104717,0.067560
3949,0,岡山,2016-11-01,2026-08-11,278,1176,18,64,94,423,1,0.010326,0.015587,-0.021564,-0.014913,0.074169,0.047740
3950,0,大阪,2016-12-07,2026-08-10,420,1269,44,84,172,467,1,0.038568,0.037408,0.041518,0.043306,-0.131087,-0.136774
3951,0,大阪,2016-11-03,2026-07-14,259,1772,41,253,130,974,1,0.015525,0.011977,-0.047731,-0.048804,0.142036,0.148560
3952,0,埼玉,2016-11-01,2026-07-28,736,1400,226,399,505,940,1,0.022065,0.027824,0.014713,0.018840,-0.006467,-0.025074
3953,0,福岡,2016-11-08,2026-08-05,206,895,16,98,84,359,1,-0.031827,-0.019022,0.006650,0.027463,0.041460,-0.041466
3955,0,徳島,2016-11-03,2026-08-03,206,1847,35,325,122,1074,1,-0.006058,-0.004649,0.010750,0.009709,0.016424,0.019595
3956,0,静岡,2016-11-01,2026-08-11,418,1687,102,396,270,1040,1,0.009283,0.012818,0.029454,0.027303,-0.055489,-0.051379
3957,0,愛知,2016-11-07,2026-08-08,304,1790,55,278,174,997,1,0.025614,0.020726,0.015385,0.013039,-0.061416,-0.048886
3959,0,静岡,2016-11-03,2026-08-11,265,1773,71,449,169,1132,1,0.014681,0.010937,-0.000730,-0.008744,-0.099309,-0.067704
3960,0,静岡,2016-11-03,2026-08-11,315,1717,74,450,188,1069,1,-0.027164,-0.027067,-0.025772,-0.025653,0.037160,0.039360
3961,0,山口,2016-11-03,2026-08-11,263,1524,52,362,160,1003,1,-0.039814,-0.032033,-0.049771,-0.040717,0.141258,0.103853
3963,0,大阪,2016-11-03,2026-08-09,390,1828,71,400,243,1082,1,-0.036767,-0.036898,0.031173,0.029940,-0.000931,0.003555
3964,0,長崎,2016-11-03,2026-08-10,480,1174,20,63,167,406,1,-0.011996,-0.008197,0.002090,0.004977,-0.011063,-0.025251
3965,0,滋賀,2016-11-01,2026-08-09,228,1608,44,317,123,912,1,-0.004157,0.000871,-0.027690,-0.030181,0.089389,0.092300
3966,0,東京,2016-11-03,2026-08-11,333,1617,74,365,205,1065,1,-0.003504,0.012312,-0.043011,-0.031691,0.065637,0.014145
3967,0,愛知,2016-11-01,2026-07-27,231,1497,17,164,103,704,1,-0.035959,-0.031131,-0.024386,-0.019105,0.104000,0.080936
3968,0,滋賀,2016-11-22,2026-08-11,390,1670,63,264,237,981,1,0.003455,0.011277,0.020267,0.032215,-0.021265,-0.068016
3970,0,群馬,2016-11-06,2024-03-27,224,947,17,85,93,422,1,-0.013864,-0.021416,-0.030439,-0.035379,0.130544,0.153054
3973,0,群馬,2016-11-09,2026-08-11,737,1135,73,60,315,353,1,0.046187,0.023155,0.116395,0.088992,-0.388304,-0.274405
3974,0,佐賀,2016-11-01,2026-08-11,509,930,37,84,178,342,1,-0.017631,-0.015820,-0.018037,-0.015100,-0.013873,-0.024585
3975,0,香川,2016-11-06,2026-08-03,155,2022,26,339,97,1183,1,0.000086,-0.003019,0.040742,0.034710,-0.115820,-0.093325
3976,0,山口,2016-11-03,2026-08-09,201,1000,20,94,67,312,1,0.005502,0.009550,0.021333,0.020022,-0.037169,-0.035999
3977,0,大阪,2016-11-09,2026-07-27,352,1558,30,197,146,772,1,-0.041217,-0.040951,-0.080734,-0.081786,0.339162,0.342423
3978,0,東京,2016-11-08,2026-08-02,275,1581,75,402,192,1064,1,0.018458,0.029878,0.025190,0.038455,-0.085354,-0.139867
3979,0,山口,2016-11-10,2020-06-09,44,274,4,13,10,66,1,0.043464,0.045343,-0.013603,0.001730,0.185136,0.127809
3980,0,山口,2016-11-09,2018-09-09,27,247,2,22,15,91,1,-0.014995,-0.006561,0.187135,0.181393,-0.254611,-0.240262
3981,0,静岡,2016-11-06,2026-08-11,427,1479,60,219,186,667,1,-0.007558,-0.011166,-0.015383,-0.015876,0.070019,0.076509
3982,0,岡山,2016-11-01,2026-08-11,302,1172,25,120,117,479,1,-0.019608,-0.019898,-0.021286,-0.023479,0.086709,0.096349
3983,0,埼玉,2016-11-03,2026-08-05,607,1458,173,349,400,911,1,0.045639,0.049610,0.034150,0.037532,-0.179397,-0.194654
3984,0,三重,2016-11-03,2026-08-05,373,1628,109,415,251,1012,1,0.037311,0.036610,0.051301,0.044679,-0.180521,-0.159163
3986,0,福岡,2016-11-07,2026-06-27,180,1457,24,256,97,818,1,-0.042370,-0.042220,-0.022539,-0.023878,0.093179,0.095784
3987,0,静岡,2016-11-01,2026-08-11,425,1564,72,353,221,903,1,-0.056292,-0.045751,-0.057366,-0.046384,0.273248,0.227141
3988,0,愛知,2016-11-03,2026-08-11,295,1779,76,369,188,1056,1,0.050207,0.046815,0.043696,0.040407,-0.188548,-0.172196
3989,0,佐賀,2016-11-09,2026-08-11,510,1011,39,57,199,335,1,0.020091,0.027960,0.058841,0.058647,-0.186525,-0.192112
3990,0,静岡,2016-11-06,2026-08-11,328,1397,50,263,164,697,1,-0.035822,-0.035763,0.001074,0.000027,0.033366,0.036531
3992,0,埼玉,2016-12-01,2026-08-11,396,1214,75,195,205,605,1,0.028768,0.024567,0.019324,0.014287,-0.053721,-0.032518
3993,0,東京,2016-11-07,2026-08-04,89,838,18,138,51,427,1,0.037569,0.036154,0.063487,0.058730,-0.263442,-0.246384
3994,0,滋賀,2016-11-03,2026-08-05,203,1715,16,218,98,883,1,-0.048296,-0.045932,-0.032110,-0.038443,0.136906,0.158918
3995,0,静岡,2016-11-25,2026-08-11,410,1684,130,466,276,1144,1,0.040351,0.045174,-0.006164,0.001134,-0.031226,-0.060581
3996,0,群馬,2016-11-03,2025-03-15,460,1415,146,393,347,1018,1,0.039653,0.047194,0.034913,0.043340,-0.105953,-0.140859
3997,0,大阪,2016-11-01,2026-08-05,340,2098,79,567,230,1511,1,-0.037904,-0.020926,-0.043739,-0.033195,0.115631,0.063308
3998,0,佐賀,2016-11-07,2026-08-11,602,1192,63,124,267,527,1,0.000624,0.009593,0.001408,0.006678,-0.004774,-0.031770
3999,0,愛知,2016-11-01,2026-08-11,258,1695,46,377,158,1103,1,-0.044124,-0.040122,-0.038334,-0.032794,0.186897,0.165854
4000,0,広島,2016-11-23,2026-08-10,411,1969,76,369,221,1163,1,-0.002490,-0.006848,-0.052942,-0.056109,0.090061,0.105090
4002,0,兵庫,2016-11-03,2026-08-11,451,1674,141,505,315,1147,1,0.010966,0.013074,0.013263,0.012963,-0.048449,-0.050262
4003,0,福井,2016-11-03,2026-08-04,313,1641,51,206,195,925,1,0.037406,0.032248,0.059323,0.055299,-0.181902,-0.162738
4004,0,長崎,2016-11-05,2026-08-10,463,1114,35,119,178,493,1,-0.031228,-0.029658,-0.058100,-0.064119,0.194745,0.214519
4005,0,山口,2016-11-09,2025-09-04,147,964,10,71,52,309,1,-0.005624,-0.019189,0.033202,0.011720,-0.114087,-0.030678
4006,0,佐賀,2016-11-10,2026-08-11,489,1341,86,207,278,722,1,0.021507,0.020371,0.030103,0.030295,-0.154811,-0.154814
4007,0,山口,2016-11-03,2026-08-05,225,1157,29,174,96,479,1,-0.021500,-0.022197,0.012665,0.010605,-0.057755,-0.049541
4008,0,佐賀,2017-08-15,2020-02-23,96,179,13,34,48,95,1,-0.054527,-0.041033,-0.030726,-0.006312,0.270484,0.174507
4009,0,山口,2016-11-10,2026-08-11,213,1157,33,188,109,582,1,-0.007560,-0.002529,0.008712,0.019297,0.011382,-0.028970
4010,0,香川,2016-11-06,2026-08-05,86,1307,2,71,30,469,1,-0.031067,-0.039189,-0.010000,-0.019414,0.069002,0.108194
4011,0,岡山,2016-11-01,2026-08-11,293,1832,75,461,186,1110,1,0.004335,0.007824,0.028917,0.037993,0.009710,-0.024829
4012,0,滋賀,2016-11-15,2026-08-11,337,1383,72,285,181,790,1,0.007576,-0.000449,-0.034130,-0.032134,0.069515,0.068593
4013,0,福井,2016-11-09,2026-08-04,441,1804,116,448,284,1134,1,0.014702,0.009359,0.015388,0.011241,-0.074778,-0.057520
4014,0,山口,2016-11-12,2026-08-05,146,1369,16,198,63,688,1,-0.035042,-0.024556,-0.071050,-0.062295,0.270961,0.232234
4015,0,山口,2016-11-03,2026-08-11,241,1493,43,291,149,895,1,-0.016486,-0.010801,0.018793,0.016599,-0.031138,-0.025834
4016,0,愛知,2016-11-03,2026-08-11,192,1468,30,241,94,794,1,-0.007919,-0.008505,-0.051289,-0.054824,0.037721,0.048045
4017,0,山口,2017-01-17,2026-07-15,292,1476,69,273,176,817,1,0.051342,0.059058,0.049217,0.054453,-0.144402,-0.170432
4019,0,静岡,2016-11-09,2026-08-03,301,1362,71,398,179,907,1,-0.056337,-0.046197,-0.071248,-0.063350,0.318756,0.283820
4020,0,香川,2016-11-12,2026-08-11,119,1524,10,158,51,631,1,-0.019641,-0.031530,0.014529,-0.004425,-0.006628,0.070614
4021,0,愛知,2016-11-03,2023-04-11,189,1014,34,170,82,472,1,0.012241,0.022008,-0.031621,-0.020743,0.011740,-0.036575
4022,0,福岡,2016-11-03,2026-08-03,266,1308,45,250,160,740,1,-0.021959,-0.029894,0.035755,0.027134,-0.082103,-0.046259
4023,0,福岡,2016-11-01,2026-08-11,198,1469,15,116,78,500,1,-0.003208,0.003006,0.053572,0.060955,-0.095784,-0.128171
4024,0,三重,2016-11-09,2026-08-11,336,1653,93,394,232,1006,1,0.038431,0.024823,0.081886,0.060239,-0.269699,-0.182717
4025,0,兵庫,2016-11-09,2026-08-11,502,1668,136,449,327,1074,1,0.001732,0.004465,0.007510,0.010506,-0.005322,-0.018407
4026,0,東京,2016-11-25,2022-01-12,112,291,6,14,34,93,1,0.005461,-0.004753,-0.016016,-0.034300,0.120766,0.192215
4027,0,佐賀,2016-11-03,2026-07-28,695,1244,137,241,406,668,1,0.003392,-0.010620,0.047195,0.035051,-0.155947,-0.101656
4028,0,徳島,2016-11-01,2026-08-10,99,1738,24,443,55,1052,1,-0.012466,-0.011789,-0.049738,-0.047539,0.077036,0.067790
4030,0,香川,2016-11-03,2026-08-09,216,1888,51,391,136,1184,1,0.029014,0.023798,0.002511,0.004521,-0.023344,-0.026297
4031,0,埼玉,2016-11-01,2026-07-31,404,1150,43,94,154,473,1,0.024697,0.016890,-0.030116,-0.033374,0.040930,0.058275
4033,0,静岡,2016-11-01,2026-08-11,317,1825,81,561,186,1163,1,-0.051877,-0.046705,-0.050509,-0.047031,0.292421,0.277565
4034,0,香川,2016-11-09,2026-08-11,159,1549,16,134,70,614,1,0.014122,0.006981,0.043867,0.034188,-0.134284,-0.094935
4035,0,愛知,2016-11-01,2026-08-11,288,1606,39,173,117,588,1,0.027696,0.024130,0.040123,0.036751,-0.206811,-0.188983
4036,0,埼玉,2017-01-21,2026-08-11,530,1442,157,435,355,979,1,-0.005438,0.008464,-0.009107,0.008400,0.055246,-0.016635
4037,0,福岡,2016-11-01,2020-06-25,84,437,10,48,39,194,1,0.009208,0.032141,0.020350,0.051769,-0.003787,-0.132379
4037,1,埼玉,2020-07-02,2025-01-23,308,658,34,105,139,332,1,-0.049185,-0.048452,-0.053261,-0.050286,0.233559,0.221317
4038,0,岡山,2016-11-07,2021-11-24,113,624,13,50,44,205,1,0.034916,0.029470,0.060855,0.053012,-0.099146,-0.068901
4039,0,大阪,2016-11-01,2026-08-10,380,1571,52,248,216,833,1,-0.021019,-0.026938,0.038186,0.034509,-0.070465,-0.053310
4040,0,兵庫,2016-11-07,2026-08-11,339,1777,67,447,176,1055,1,-0.053907,-0.049515,-0.074523,-0.064159,0.278365,0.237289
4041,0,山口,2016-11-18,2026-08-11,223,1292,23,131,97,499,1,0.001746,0.005145,0.048755,0.052270,-0.117612,-0.131892
4042,0,大阪,2016-11-09,2026-08-05,386,1707,92,501,225,1125,1,-0.055155,-0.035754,-0.076149,-0.058404,0.273490,0.192523
4043,0,三重,2016-11-03,2026-08-11,478,1703,110,478,298,1109,1,-0.050556,-0.036968,-0.027773,-0.019609,0.144197,0.104589
4044,0,大阪,2016-11-03,2026-08-09,291,1667,72,455,186,1095,1,-0.025523,-0.019517,-0.017693,-0.004445,0.100223,0.050997
4045,0,山口,2016-11-01,2026-08-05,133,1512,31,323,69,758,1,0.019458,0.022030,0.017474,0.015082,-0.016326,-0.010434
4046,0,福岡,2016-11-01,2025-04-05,117,838,9,47,34,235,1,0.020837,0.024202,0.010169,0.016183,-0.219764,-0.243953
4047,0,大阪,2016-11-01,2026-08-03,393,1376,36,149,153,557,1,-0.016682,-0.016439,-0.015484,-0.010182,-0.017481,-0.035327
4049,0,三重,2016-11-03,2026-08-06,352,1859,81,415,230,1143,1,0.006875,0.001633,0.038562,0.031427,-0.044295,-0.013743
4050,0,岡山,2016-11-13,2026-08-11,360,1676,119,589,234,1207,1,-0.020876,-0.016684,-0.070167,-0.065834,0.205277,0.188435
4051,0,岡山,2016-11-01,2026-07-21,374,1386,94,384,258,997,1,-0.025719,-0.025858,-0.029497,-0.024708,0.092055,0.076101
4052,0,徳島,2016-11-01,2026-07-27,140,1824,37,461,89,1127,1,0.011544,0.023522,0.017841,0.029544,-0.024593,-0.076895
4053,0,東京,2016-11-12,2026-08-11,327,1213,69,246,198,739,1,0.008206,0.010991,-0.003729,0.000313,0.035495,0.020724
4054,0,岡山,2016-11-07,2026-08-11,324,1275,32,115,136,495,1,0.008569,0.003692,0.031518,0.020828,-0.121452,-0.079855
4055,0,兵庫,2016-11-01,2026-08-10,421,1802,102,453,263,1157,1,-0.009107,0.000715,-0.017361,-0.011874,0.040288,0.013106
4056,0,福井,2016-11-01,2025-11-25,260,1287,24,131,109,540,1,-0.009479,-0.013401,-0.000350,0.000777,0.070474,0.069242
4057,0,兵庫,2016-11-03,2026-08-11,276,1925,50,372,156,1153,1,-0.012087,-0.007908,-0.033744,-0.029210,0.097911,0.079839
4058,0,静岡,2016-11-03,2026-08-11,451,1675,56,221,254,891,1,-0.007772,-0.002608,0.031253,0.033919,-0.050350,-0.065034
4059,0,東京,2016-11-12,2026-06-13,280,1220,56,218,129,606,1,0.021311,0.017992,-0.036007,-0.040663,0.037881,0.055999
4060,0,福岡,2016-11-06,2026-08-03,290,1427,56,235,142,701,1,0.028422,0.028397,-0.001585,-0.000326,-0.013264,-0.018418
4061,0,福井,2016-11-03,2026-08-05,386,1758,83,535,225,1197,1,-0.089297,-0.067056,-0.097986,-0.076325,0.358889,0.264850
4062,0,愛知,2016-11-10,2026-06-25,256,1208,50,159,121,531,1,0.063690,0.059296,0.033087,0.026952,-0.199943,-0.175702
4063,0,徳島,2016-11-03,2026-08-10,151,2045,33,571,97,1352,1,-0.060675,-0.051631,-0.018741,-0.005450,0.150472,0.097722
4064,0,山口,2016-11-09,2026-08-11,258,1502,64,391,163,1018,1,-0.012258,-0.010288,-0.045980,-0.043175,0.086716,0.076315
4065,0,岡山,2016-11-01,2026-07-26,304,1590,73,358,178,912,1,0.014974,0.017578,0.011941,0.013282,-0.070312,-0.076648
4066,0,三重,2016-11-03,2026-08-11,381,1734,63,384,229,1083,1,-0.056099,-0.044362,-0.023518,-0.005979,0.111299,0.041429
4067,0,愛知,2016-11-18,2026-08-11,288,1691,66,433,180,1099,1,-0.026895,-0.029152,-0.024911,-0.027244,0.173069,0.181859
4068,0,静岡,2016-11-01,2026-08-11,397,1352,40,176,185,695,1,-0.029422,-0.021917,-0.048058,-0.044934,0.141775,0.123579
4069,0,岡山,2016-11-12,2026-07-22,381,1678,72,334,250,1098,1,-0.010070,-0.016689,0.001818,-0.005035,0.051036,0.081019
4070,0,長崎,2016-11-09,2022-10-31,260,743,97,241,166,505,1,0.048716,0.031140,-0.041215,-0.062715,0.064960,0.152777
4071,0,兵庫,2016-11-09,2026-08-05,182,1134,28,154,81,514,1,0.018044,0.015496,-0.008208,-0.012406,-0.054267,-0.039506
4072,0,佐賀,2016-12-01,2026-08-11,582,1085,194,336,367,719,1,0.023656,0.012142,-0.032089,-0.041107,0.012365,0.053332
4073,0,静岡,2016-11-03,2026-08-11,446,1739,111,427,294,1128,1,0.003336,0.007328,0.010544,0.014244,-0.036376,-0.054249
4074,0,愛知,2016-11-03,2026-08-11,251,1661,79,418,161,1065,1,0.063085,0.059212,0.000254,-0.000388,-0.103355,-0.098240
4075,0,東京,2016-11-01,2026-08-10,336,1699,101,435,231,1109,1,0.044562,0.042430,0.034763,0.030266,-0.187810,-0.171453
4076,0,静岡,2016-11-07,2026-08-11,373,1836,77,343,215,1085,1,0.019615,0.017657,-0.014551,-0.017805,-0.031989,-0.018405
4077,0,東京,2016-11-08,2026-08-10,243,1148,20,97,105,480,1,-0.002190,-0.002216,0.013980,0.012431,-0.004872,0.001311
4078,0,群馬,2016-11-09,2025-07-29,319,988,26,58,114,309,1,0.022800,0.006661,0.044614,0.030704,-0.108442,-0.046907
4079,0,福岡,2016-11-05,2026-08-08,321,1560,82,419,180,951,1,-0.013138,-0.017230,-0.048868,-0.048201,0.264348,0.267961
4080,0,愛知,2016-11-03,2026-01-26,218,1379,60,381,146,891,1,-0.001058,0.006651,0.023604,0.033654,-0.100295,-0.141859
4081,0,愛知,2016-11-01,2026-08-09,247,1469,25,114,108,525,1,0.023611,0.024667,0.079861,0.085627,-0.196338,-0.219095
4082,0,大阪,2016-11-01,2026-07-28,285,1500,55,335,153,860,1,-0.030351,-0.033830,-0.036491,-0.039562,0.116526,0.130860
4083,0,東京,2016-11-01,2026-08-09,299,1544,76,430,202,992,1,-0.024317,-0.008824,0.033098,0.046939,-0.054785,-0.113716
4084,0,愛知,2016-11-01,2026-08-11,256,1952,64,525,171,1320,1,-0.018955,-0.016779,-0.008261,-0.011252,0.021132,0.029334
4085,0,東京,2016-11-03,2026-08-08,313,1133,57,215,179,650,1,-0.007653,-0.011961,-0.001813,-0.008181,0.049271,0.073882
4086,0,東京,2016-11-03,2026-08-10,225,1473,44,320,134,953,1,-0.021688,-0.013368,-0.051423,-0.037281,0.152089,0.096169
4087,0,長崎,2016-11-03,2017-11-13,24,81,0,2,5,13,1,-0.024691,-0.002953,0.047840,0.089100,-0.035494,-0.194578
4088,0,長崎,2016-11-07,2024-01-23,220,888,16,81,81,291,1,-0.018489,-0.005073,0.040479,0.049867,-0.058866,-0.104396
4089,0,岡山,2016-11-01,2026-08-11,485,1729,117,364,313,1130,1,0.030711,0.026576,-0.008196,-0.009761,-0.037211,-0.028729
4090,0,埼玉,2016-11-01,2026-07-18,470,1511,107,386,283,946,1,-0.027800,-0.015234,-0.023948,-0.008955,0.104862,0.042451
4091,0,埼玉,2016-11-03,2024-04-12,255,881,40,121,118,367,1,0.019519,0.016281,0.046173,0.049309,-0.136449,-0.146739
4092,0,佐賀,2016-11-01,2026-08-10,614,1261,114,228,333,653,1,0.004859,-0.005766,0.024502,0.015379,-0.051856,-0.010493
4093,0,東京,2016-12-07,2026-07-31,225,977,18,82,86,385,1,-0.003930,-0.011329,-0.011841,-0.026539,-0.027936,0.029560
4094,0,福岡,2016-11-01,2026-07-29,206,1164,27,122,80,490,1,0.026257,0.027386,-0.032613,-0.031348,0.070905,0.063415
4095,0,東京,2016-11-01,2026-08-10,268,1206,93,379,194,833,1,0.032753,0.023060,0.033167,0.027193,-0.134328,-0.105466
4096,0,長崎,2016-11-15,2026-08-10,509,1346,136,354,343,858,1,0.004189,-0.001623,0.036426,0.025270,-0.094863,-0.050678
4097,0,広島,2016-11-03,2026-08-11,293,1111,13,55,111,386,1,-0.005136,-0.002669,0.031405,0.028512,-0.117052,-0.110532
4098,0,岡山,2016-11-01,2026-07-24,161,1128,15,93,57,469,1,0.010721,0.009736,-0.061743,-0.062295,0.066346,0.067779
4099,0,大阪,2016-11-03,2026-08-10,451,1752,103,447,289,1133,1,-0.026756,-0.027569,-0.005891,-0.008304,0.042654,0.051431
4100,0,福岡,2016-11-01,2026-08-11,227,1483,32,243,105,772,1,-0.022888,-0.017060,-0.058011,-0.052474,0.235797,0.211124
4101,0,佐賀,2016-11-03,2022-01-14,204,711,68,205,132,444,1,0.045007,0.029929,0.022586,-0.002595,-0.176429,-0.078460
4102,0,福岡,2016-11-01,2026-08-11,366,1657,102,493,247,1108,1,-0.018837,-0.029209,0.006185,-0.009522,0.057562,0.120933
4103,0,埼玉,2016-11-12,2026-08-08,529,1083,40,70,213,396,1,0.010979,0.011074,0.036996,0.035989,-0.120845,-0.117427
4104,0,東京,2016-11-03,2026-08-11,212,1131,36,165,110,516,1,0.023923,0.016237,0.062635,0.061127,-0.230052,-0.220338
4105,0,兵庫,2016-11-03,2026-08-11,370,1753,47,237,198,930,1,-0.008170,0.001900,0.004616,0.016619,-0.011650,-0.061433
4106,0,佐賀,2016-11-01,2026-08-08,369,1197,39,108,145,504,1,0.015465,0.031984,-0.028099,-0.017498,0.038266,-0.011298
4107,0,群馬,2016-11-10,2020-12-20,223,502,12,29,58,165,1,-0.003957,-0.016162,-0.068596,-0.076131,0.114198,0.152722
4108,0,山口,2016-12-03,2026-08-03,190,1330,70,376,137,857,1,0.085714,0.067096,0.076692,0.067053,-0.331579,-0.281476
