toban,stint,branch,firstDate,lastDate,nHome,nNon,winsHome,winsNon,top3Home,top3Non,eligible,winDiff,winDiffCourseAdj,top3Diff,top3DiffCourseAdj,meanFinishDiff,meanFinishDiffCourseAdj
5248,0,静岡,2022-05-28,2026-08-11,156,530,10,26,49,151,1,0.015046,-0.005872,0.029197,0.004234,-0.033478,0.069462
5249,0,徳島,2022-05-26,2026-08-10,180,582,16,38,73,153,1,0.023597,0.005405,0.142669,0.116994,-0.552806,-0.450154
5250,0,長崎,2022-05-26,2026-08-02,163,476,7,14,35,81,1,0.013533,-0.002171,0.044556,0.021657,-0.234482,-0.143557
5251,0,福井,2022-05-13,2026-07-30,96,502,0,4,9,30,1,-0.007968,-0.023855,0.033989,0.012965,-0.107777,-0.019693
5252,0,愛知,2022-05-13,2026-08-11,195,717,22,80,66,274,1,0.001245,0.002983,-0.043686,-0.031374,0.173372,0.124881
5253,0,東京,2022-05-19,2026-08-11,329,314,18,13,58,49,1,0.013310,0.014659,0.020241,0.023737,-0.076995,-0.089142
5254,0,愛知,2022-05-19,2026-07-24,130,362,3,10,23,77,1,-0.004547,0.025500,-0.035784,0.028530,0.301360,0.052949
5255,0,滋賀,2022-05-21,2026-07-23,149,709,15,116,67,359,1,-0.062940,-0.023056,-0.056683,0.028060,0.379171,0.045935
5256,0,三重,2022-05-01,2026-07-23,215,729,44,136,108,354,1,0.018094,0.010175,0.016729,0.007820,-0.117747,-0.081035
5257,0,香川,2022-05-16,2026-08-10,205,784,34,119,94,357,1,0.014068,-0.003907,0.003179,-0.013480,-0.042546,0.026782
5258,0,福岡,2022-05-26,2026-08-11,320,338,24,23,79,88,1,0.006953,0.018920,-0.013480,0.002534,0.133968,0.068217
5259,0,埼玉,2022-11-03,2026-08-10,136,490,4,12,18,67,1,0.004922,0.033063,-0.004382,0.046163,-0.075180,-0.274134
5260,0,大阪,2022-11-18,2024-02-08,53,121,1,1,2,2,1,0.010603,-0.000476,0.021207,0.005731,-0.208327,-0.137921
5261,0,長崎,2022-11-18,2026-08-11,116,547,7,37,27,120,1,-0.007297,-0.012874,0.013380,0.006192,0.039337,0.066181
5262,0,愛知,2022-11-19,2026-08-03,144,482,3,18,26,144,1,-0.016511,0.012554,-0.118200,-0.050850,0.388024,0.125646
5263,0,福岡,2022-11-19,2026-08-11,248,364,8,21,52,101,1,-0.025434,-0.004650,-0.067795,-0.031433,0.261388,0.117783
5264,0,兵庫,2022-11-24,2026-07-18,217,517,18,35,67,143,1,0.015251,-0.015520,0.032160,-0.008463,-0.207462,-0.039659
5265,0,香川,2022-11-22,2026-08-08,163,587,6,22,32,103,1,-0.000669,-0.006404,0.020851,0.021499,-0.062060,-0.060160
5266,0,愛知,2022-11-19,2026-08-11,125,506,7,26,19,103,1,0.004617,0.030446,-0.051557,0.006613,0.186609,-0.041339
5267,0,大阪,2022-11-03,2026-08-09,222,681,58,189,123,394,1,-0.016272,-0.016980,-0.024507,-0.010237,0.115014,0.067224
5268,0,福岡,2022-11-19,2026-08-11,232,349,12,5,37,40,1,0.037397,0.044663,0.044870,0.050377,-0.151961,-0.175385
5269,0,静岡,2022-11-17,2026-08-11,204,573,30,92,75,212,1,-0.013500,-0.020726,-0.002335,-0.010458,0.063238,0.097718
5270,0,佐賀,2022-11-25,2026-08-11,126,514,2,31,22,126,1,-0.044438,-0.045656,-0.070533,-0.062867,0.169693,0.144084
5271,0,福岡,2022-11-19,2026-08-04,160,415,6,19,23,99,1,-0.008283,0.043765,-0.094804,0.002953,0.419202,0.032902
5272,0,愛知,2022-11-24,2026-07-24,140,404,10,25,28,91,1,0.009547,0.016638,-0.025248,-0.008767,0.107426,0.047224
5273,0,兵庫,2022-11-12,2026-08-11,166,596,8,37,38,136,1,-0.013888,-0.014683,0.000728,0.007669,0.077464,0.049185
5274,0,福岡,2022-11-08,2026-07-01,214,413,26,40,71,124,1,0.024643,0.016705,0.031534,0.020001,-0.025605,0.019289
5275,0,三重,2022-11-19,2026-07-23,158,617,21,82,49,244,1,0.000010,0.020507,-0.085335,-0.050205,0.280009,0.138486
5276,0,福岡,2022-11-08,2026-08-11,203,559,12,49,51,223,1,-0.028543,0.025642,-0.147695,-0.043219,0.573059,0.159721
5277,0,福岡,2022-11-22,2026-08-11,151,583,12,45,42,193,1,0.002283,0.010472,-0.052901,-0.040633,0.091466,0.040634
5278,0,徳島,2022-11-03,2026-07-24,209,563,51,117,113,277,1,0.036204,0.022958,0.048663,0.019142,-0.131235,-0.015590
5279,0,東京,2022-11-08,2026-08-10,406,376,66,40,196,148,1,0.056179,0.016120,0.089142,0.026350,-0.353409,-0.100474
5280,0,滋賀,2022-11-12,2026-08-04,207,569,36,65,98,259,1,0.059678,0.033024,0.018245,-0.020595,-0.060476,0.096184
5281,0,徳島,2022-11-10,2026-08-11,113,652,14,88,41,281,1,-0.011076,0.012111,-0.068150,-0.026928,0.204110,0.039223
5282,0,福井,2022-11-22,2026-08-04,151,450,14,39,41,129,1,0.006049,0.018393,-0.015143,0.017684,0.116777,-0.009719
5283,0,東京,2022-11-12,2026-07-28,86,310,2,9,4,40,1,-0.005776,0.011793,-0.082521,-0.030427,0.277794,0.078302
5284,0,福岡,2023-05-23,2026-08-03,232,309,3,8,25,36,1,-0.012959,-0.003914,-0.008746,0.005004,0.101161,0.044280
5285,0,東京,2023-05-20,2026-07-29,161,438,3,12,19,55,1,-0.008764,-0.016213,-0.007558,-0.017439,-0.017258,0.023531
5286,0,福岡,2023-05-06,2026-08-11,243,406,16,28,55,132,1,-0.003122,0.019416,-0.098786,-0.055174,0.323126,0.153014
5287,0,埼玉,2023-05-24,2026-07-27,138,397,4,13,31,72,1,-0.003760,0.003711,0.043277,0.062572,-0.081481,-0.154422
5288,0,埼玉,2023-05-02,2026-08-04,41,385,4,12,9,62,1,0.066392,0.074567,0.058473,0.085369,-0.202217,-0.306401
5289,0,大阪,2023-05-01,2026-08-04,127,597,5,53,43,243,1,-0.049407,-0.044252,-0.068452,-0.055670,0.190810,0.141095
5290,0,東京,2023-05-20,2026-07-14,236,342,4,7,26,42,1,-0.003519,0.010394,-0.012638,0.019710,0.026985,-0.094227
5291,0,香川,2023-05-21,2026-08-05,116,489,6,6,18,83,1,0.039454,0.032333,-0.014562,-0.040784,-0.179465,-0.080032
5292,0,東京,2023-05-20,2026-08-11,209,373,7,15,37,85,1,-0.006722,-0.018958,-0.050849,-0.036603,0.135113,0.093117
5293,0,静岡,2023-05-18,2026-08-11,77,413,4,13,11,66,1,0.020471,-0.005319,-0.016949,-0.054238,-0.022892,0.133005
5294,0,静岡,2023-05-18,2026-08-11,121,506,4,23,22,96,1,-0.012397,-0.017534,-0.007905,-0.004226,0.201401,0.194170
5295,0,大阪,2023-05-10,2026-07-12,96,498,0,27,7,92,1,-0.054217,-0.048676,-0.111822,-0.103028,0.509287,0.472691
5296,0,愛知,2023-05-20,2026-07-12,154,457,7,30,26,103,1,-0.020191,-0.022324,-0.056552,-0.057830,0.299014,0.307006
5297,0,兵庫,2023-05-10,2026-08-11,152,464,4,5,17,43,1,0.015540,0.005056,0.019170,-0.006822,-0.074750,0.023264
5298,0,香川,2023-05-03,2026-08-09,182,522,29,105,83,267,1,-0.041809,-0.030065,-0.055450,-0.031336,0.335881,0.242273
5299,0,香川,2023-05-03,2026-08-04,130,503,15,50,47,190,1,0.015981,0.010952,-0.016195,-0.010348,0.051338,0.034363
5300,0,愛知,2023-05-20,2026-08-03,120,450,0,12,3,41,1,-0.026667,0.001055,-0.066111,-0.006271,0.401667,0.167579
5301,0,群馬,2023-05-07,2026-08-11,125,571,6,40,25,154,1,-0.022053,-0.016694,-0.069702,-0.052887,0.201023,0.138973
5302,0,大阪,2023-05-01,2026-07-26,120,375,3,13,11,66,1,-0.009667,0.014700,-0.084333,-0.034104,0.232333,0.037997
5303,0,福岡,2023-05-06,2026-08-11,269,402,24,45,102,171,1,-0.022721,-0.005971,-0.046191,-0.007662,0.120966,-0.027771
5304,0,群馬,2024-03-05,2026-08-09,63,213,2,1,3,10,1,0.027051,0.048740,0.000671,0.051104,-0.171250,-0.366513
5305,0,愛知,2023-05-20,2026-06-24,174,315,2,2,10,16,1,0.005145,0.009958,0.006678,0.031558,0.047674,-0.044830
5306,0,群馬,2023-05-27,2026-06-23,89,494,1,6,8,48,1,-0.000910,-0.008627,-0.007278,-0.013612,-0.005550,0.021030
5307,0,佐賀,2023-05-09,2026-08-11,131,481,8,38,43,147,1,-0.017933,-0.005304,0.022631,0.055285,-0.068290,-0.193037
5308,0,福岡,2023-05-23,2026-08-11,175,384,5,16,34,96,1,-0.013095,0.030058,-0.055714,0.018684,0.270923,-0.024487
5309,0,長崎,2023-05-06,2026-08-01,121,386,1,6,8,26,1,-0.007280,-0.017930,-0.001242,-0.013436,0.080011,0.133087
5310,0,岡山,2023-05-18,2026-08-11,79,346,4,11,13,72,1,0.018841,0.042951,-0.043536,0.009948,0.237982,0.029574
5311,0,山口,2023-11-09,2026-07-28,218,328,15,27,60,93,1,-0.013510,-0.000212,-0.008307,0.018254,0.071381,-0.035655
5312,0,佐賀,2023-11-21,2026-08-11,130,344,4,12,22,42,1,-0.004114,-0.016351,0.047138,0.027025,-0.229428,-0.148280
5313,0,群馬,2023-11-15,2026-07-25,111,339,5,14,26,77,1,0.003747,0.018465,0.007096,0.047718,0.171091,0.013064
5314,0,東京,2023-11-18,2026-08-11,150,261,4,2,20,19,1,0.019004,-0.004675,0.060536,0.012673,-0.238697,-0.046161
5315,0,埼玉,2023-11-26,2026-08-11,72,393,2,13,5,51,1,-0.005301,0.038053,-0.060327,0.026271,0.217663,-0.118313
5316,0,静岡,2023-11-07,2026-08-11,116,408,4,25,36,141,1,-0.026792,-0.005551,-0.035243,0.011386,0.213996,0.031344
5317,0,岡山,2023-11-02,2026-08-11,141,450,3,23,43,139,1,-0.029835,-0.044919,-0.003924,-0.014034,0.095981,0.141416
5318,0,愛知,2023-11-17,2026-08-11,144,367,3,9,16,55,1,-0.003690,-0.005004,-0.038753,-0.038235,0.048081,0.044918
5319,0,愛知,2023-11-17,2026-07-06,118,354,12,31,40,107,1,0.014124,-0.012516,0.036723,0.018823,-0.084746,-0.006739
5320,0,群馬,2023-11-15,2026-08-11,61,401,2,6,6,33,1,0.017824,-0.017727,0.016066,-0.050494,-0.228691,0.035507
5321,0,愛知,2023-11-17,2026-08-11,117,338,10,30,40,120,1,-0.003287,0.020621,-0.013149,0.027709,0.032216,-0.132734
5322,0,埼玉,2023-11-07,2026-08-11,112,298,4,4,15,22,1,0.022291,0.020320,0.060103,0.069103,-0.229626,-0.260279
5323,0,滋賀,2023-11-05,2026-08-02,86,393,8,23,28,117,1,0.034499,0.014916,0.027871,-0.001179,-0.074620,0.042618
5324,0,兵庫,2023-11-10,2026-08-11,109,286,2,2,6,9,1,0.011356,0.001624,0.023577,-0.007059,-0.046513,0.070124
5325,0,大阪,2023-11-05,2026-07-27,128,421,7,27,36,129,1,-0.009446,-0.012997,-0.025163,-0.026160,0.150033,0.150710
5326,0,香川,2023-11-05,2026-07-30,140,418,10,20,24,87,1,0.023582,0.024155,-0.036705,-0.030090,0.094908,0.070621
5327,0,埼玉,2023-11-07,2026-07-26,85,291,0,0,0,6,1,0.000000,0.015346,-0.020619,0.011466,0.226521,0.101863
5328,0,福岡,2023-11-09,2026-08-11,164,299,5,9,23,58,1,0.000387,0.036386,-0.053736,0.006651,0.249470,0.009151
5329,0,兵庫,2023-11-10,2026-08-11,82,384,3,26,20,116,1,-0.031123,-0.019674,-0.058181,-0.040291,0.151740,0.077984
5330,0,福岡,2023-11-09,2026-08-11,223,375,28,73,92,182,1,-0.069106,-0.038633,-0.072777,-0.024147,0.311175,0.116031
5331,0,東京,2023-11-24,2026-08-11,181,251,23,20,52,64,1,0.047391,0.010116,0.032313,-0.004766,-0.111532,0.047551
5332,0,静岡,2023-11-23,2026-08-11,108,390,11,15,30,86,1,0.063390,0.051692,0.057265,0.051712,-0.400427,-0.367061
5333,0,兵庫,2023-11-10,2026-08-11,116,343,5,22,19,69,1,-0.021036,-0.024104,-0.037373,-0.038069,0.102141,0.106133
5334,0,徳島,2023-11-06,2026-07-19,91,462,3,8,18,49,1,0.015651,-0.010429,0.091742,0.054016,-0.296037,-0.143992
5335,0,長崎,2023-11-19,2026-08-02,108,408,4,7,21,50,1,0.019880,0.013577,0.071895,0.057346,-0.258715,-0.199579
5336,0,山口,2023-11-22,2026-08-11,161,300,4,3,16,23,1,0.014845,0.015092,0.022712,0.029345,-0.042008,-0.064513
5337,0,福岡,2023-11-09,2026-07-27,223,258,9,11,43,51,1,-0.002277,0.008703,-0.004849,0.030490,0.210658,0.073658
5338,0,福岡,2024-05-07,2026-08-11,152,250,2,12,23,61,1,-0.034842,-0.010645,-0.092684,-0.041675,0.395895,0.194476
5339,0,香川,2024-05-29,2026-07-22,85,309,8,24,35,108,1,0.016448,-0.008854,0.062250,0.034279,-0.322977,-0.207375
5340,0,愛知,2024-05-25,2026-08-11,103,364,4,9,17,88,1,0.014110,0.003397,-0.076710,-0.092736,0.197215,0.259769
5341,0,群馬,2024-05-01,2026-07-27,63,264,1,3,8,17,1,0.004509,0.004175,0.062590,0.080097,-0.126984,-0.192240
5342,0,山口,2024-05-26,2026-08-02,133,198,0,2,9,9,1,-0.010101,-0.008576,0.022215,0.026417,0.023961,0.003335
5343,0,広島,2024-05-17,2026-08-10,67,340,0,7,21,69,1,-0.020588,-0.011519,0.110492,0.116885,-0.191659,-0.214338
5344,0,滋賀,2024-05-01,2026-08-02,42,354,0,25,5,86,1,-0.070621,-0.027668,-0.123890,-0.034704,0.545601,0.199338
5345,0,愛知,2024-05-24,2026-08-04,115,299,2,4,13,22,1,0.004013,0.019212,0.039465,0.080306,0.026087,-0.135202
5346,0,愛知,2024-05-25,2026-08-04,93,231,0,0,5,17,1,0.000000,-0.005239,-0.019830,-0.011747,0.155006,0.121419
5347,0,愛知,2024-05-25,2026-08-11,95,246,0,0,3,3,1,0.000000,0.002987,0.019384,0.029871,0.007231,-0.035180
5348,0,広島,2024-05-17,2026-08-04,77,231,5,11,24,59,1,0.017316,0.023077,0.056277,0.074092,-0.168831,-0.237427
5349,0,静岡,2024-05-15,2026-07-16,65,251,1,0,2,3,1,0.015385,0.025254,0.018817,0.034394,-0.143242,-0.209575
5350,0,兵庫,2024-05-24,2026-08-09,79,303,1,24,17,96,1,-0.066550,-0.034999,-0.101642,-0.054248,0.400802,0.208895
5351,0,福岡,2024-05-07,2026-08-11,174,257,11,14,50,65,1,0.008744,0.036038,0.034438,0.088470,0.021580,-0.188845
5352,0,香川,2024-05-29,2026-08-04,81,340,7,21,25,93,1,0.024655,0.033873,0.035113,0.066708,0.119826,-0.000532
5353,0,滋賀,2024-05-21,2026-08-11,94,244,1,4,5,23,1,-0.005755,0.000379,-0.041071,-0.027680,0.156958,0.103353
5354,0,三重,2024-05-27,2026-08-09,81,233,3,5,11,27,1,0.015578,0.007191,0.019923,0.004869,-0.148625,-0.085256
5355,0,福井,2024-05-10,2026-08-05,91,260,1,3,4,21,1,-0.000549,-0.003995,-0.036813,-0.046775,0.141209,0.174983
5356,0,岡山,2024-05-29,2026-08-03,45,323,6,25,19,100,1,0.055934,0.022122,0.112625,0.055280,-0.285931,-0.061849
5357,0,埼玉,2024-05-01,2026-07-26,78,254,0,0,1,6,1,0.000000,0.010513,-0.010802,0.006862,-0.046134,-0.116155
5358,0,福岡,2024-05-23,2026-08-08,91,203,0,3,11,22,1,-0.014778,0.008154,0.012505,0.071064,0.077302,-0.148308
5359,0,東京,2024-05-03,2026-08-03,180,204,11,13,41,44,1,-0.002614,0.010346,0.012092,0.048746,0.050000,-0.086993
5360,0,埼玉,2024-05-01,2026-08-05,68,273,0,6,8,37,1,-0.021978,-0.012488,-0.017884,0.006371,0.121041,0.029906
5361,0,東京,2024-05-05,2026-08-11,121,206,0,1,8,18,1,-0.004854,-0.010750,-0.021263,-0.015307,-0.011193,-0.027529
5362,0,静岡,2024-05-28,2026-07-30,84,259,1,2,3,19,1,0.004183,0.013226,-0.037645,-0.008563,0.165380,0.054517
5363,0,広島,2024-11-05,2026-05-05,52,151,0,1,0,2,1,-0.006623,-0.005107,-0.013245,-0.008113,0.186704,0.166356
5364,0,群馬,2024-11-16,2026-08-11,45,232,1,1,5,12,1,0.017912,0.008448,0.059387,0.021830,-0.461207,-0.311380
5365,0,東京,2024-11-22,2026-08-11,85,175,1,1,7,10,1,0.006050,0.016582,0.025210,0.041120,0.065546,-0.001887
5366,0,福井,2024-11-11,2026-07-27,61,183,0,1,1,2,1,-0.005464,0.013821,0.005464,0.040942,-0.103825,-0.242100
5367,0,徳島,2024-11-18,2026-07-31,40,212,2,0,3,4,1,0.050000,0.037534,0.056132,0.017617,-0.485377,-0.338350
5368,0,埼玉,2024-11-01,2026-08-04,49,244,6,28,19,81,1,0.007695,0.023058,0.055788,0.057247,0.097357,0.079446
5369,0,長崎,2024-11-15,2026-08-09,69,205,1,7,14,31,1,-0.019654,-0.029163,0.051679,0.057751,-0.071615,-0.087609
5370,0,福岡,2024-11-19,2026-08-11,103,150,0,0,0,4,1,0.000000,0.000494,-0.026667,-0.023371,0.105243,0.089436
5371,0,東京,2024-11-16,2026-08-10,159,106,1,1,6,4,1,-0.003145,-0.008262,0.000000,-0.016131,-0.012579,0.049979
5372,0,広島,2024-11-05,2026-08-03,45,195,0,1,1,8,1,-0.005128,-0.000757,-0.018803,-0.004174,0.174359,0.116277
5373,0,岡山,2024-11-01,2026-08-01,51,163,0,1,7,18,1,-0.006135,-0.016366,0.026825,-0.010209,-0.100686,0.038055
5374,0,岡山,2024-11-01,2026-08-11,65,200,2,0,14,18,1,0.030769,0.018926,0.125385,0.087402,-0.524231,-0.375991
5375,0,山口,2024-11-27,2026-08-08,94,185,0,1,6,16,1,-0.005405,-0.014974,-0.022657,-0.053344,0.087579,0.207346
5376,0,大阪,2024-11-16,2026-08-04,70,268,9,18,28,86,1,0.061407,0.028572,0.079104,0.039169,-0.248614,-0.081061
5377,0,群馬,2024-11-16,2026-08-03,73,189,4,12,21,49,1,-0.008698,-0.000583,0.028412,0.039830,0.079510,0.033201
5378,0,静岡,2024-11-16,2026-08-11,40,210,0,0,1,7,1,0.000000,-0.006989,-0.008333,-0.033964,0.036905,0.132470
5379,0,滋賀,2024-11-25,2026-08-04,94,175,2,2,11,14,1,0.009848,0.008960,0.037021,0.046943,-0.121581,-0.154292
5380,0,徳島,2024-11-18,2026-07-30,48,196,0,0,0,0,1,0.000000,0.002731,0.000000,0.009004,-0.090986,-0.126524
5381,0,大阪,2024-11-16,2026-07-17,52,204,0,7,5,28,1,-0.034314,-0.012917,-0.041101,0.017708,0.271870,0.038419
5382,0,福岡,2024-11-16,2026-08-11,113,174,3,0,15,19,1,0.026549,0.038081,0.023548,0.060599,-0.004730,-0.149463
5383,0,三重,2024-11-11,2026-08-05,75,186,1,0,4,8,1,0.013333,0.015014,0.010323,0.014073,0.165161,0.153179
5384,0,長崎,2024-11-15,2026-08-10,62,202,0,4,1,9,1,-0.019802,-0.036277,-0.028425,-0.062516,0.190834,0.325012
5385,0,静岡,2024-11-16,2026-08-11,60,227,0,1,4,20,1,-0.004405,-0.004124,-0.021439,-0.019696,-0.009912,-0.017830
5386,0,兵庫,2024-11-19,2026-08-11,72,227,1,6,8,30,1,-0.012543,-0.037046,-0.021047,-0.061481,0.016581,0.171951
5387,0,山口,2024-11-13,2026-08-11,94,156,0,0,0,2,1,0.000000,0.005140,-0.012821,0.004382,0.035461,-0.032838
5388,0,徳島,2024-11-27,2026-08-10,77,197,6,6,29,44,1,0.047465,0.045259,0.153273,0.146160,-0.330872,-0.303093
5389,0,福岡,2024-11-19,2026-08-11,64,263,0,1,2,17,1,-0.003802,-0.000768,-0.033389,-0.024121,0.228256,0.192835
5390,0,群馬,2024-11-07,2026-08-11,72,167,0,1,3,7,1,-0.005988,-0.005163,-0.000250,0.003018,-0.120093,-0.133848
5391,0,山口,2024-11-13,2026-07-31,110,133,0,0,3,4,1,0.000000,-0.002848,-0.002802,-0.010376,-0.050444,-0.023409
5392,0,福岡,2025-05-01,2026-08-11,123,83,0,0,3,1,1,0.000000,-0.000604,0.012342,0.009709,0.132334,0.143738
5393,0,大阪,2025-05-02,2026-07-20,33,153,0,0,1,2,1,0.000000,0.000034,0.017231,0.016823,-0.034462,-0.032030
5394,0,埼玉,2025-05-01,2026-08-04,37,188,1,2,6,34,1,0.016389,0.026464,-0.018689,0.013542,0.089132,-0.036529
5395,0,佐賀,2025-05-08,2026-08-10,52,132,2,3,4,15,1,0.015734,0.013247,-0.036713,-0.030633,-0.016317,-0.039903
5396,0,兵庫,2025-05-24,2026-08-11,45,142,0,1,4,6,1,-0.007042,-0.016758,0.046635,0.017887,-0.062128,0.045227
5397,0,山口,2025-05-19,2026-07-26,83,100,0,0,2,1,1,0.000000,0.005332,0.014096,0.032015,-0.123253,-0.194514
5398,0,福岡,2025-05-03,2026-08-11,130,133,4,7,28,34,1,-0.021862,-0.001800,-0.040254,-0.008485,0.270388,0.141029
5399,0,三重,2025-05-09,2026-07-20,41,134,0,0,1,6,1,0.000000,-0.003286,-0.020386,-0.031732,-0.106662,-0.061075
5400,0,滋賀,2025-05-29,2026-07-27,66,137,0,2,1,10,1,-0.014599,0.004521,-0.057841,-0.033299,0.300044,0.206205
5401,0,広島,2025-05-28,2026-05-05,34,102,1,1,2,10,1,0.019608,0.019219,-0.039216,-0.040654,0.156863,0.162787
5402,0,群馬,2025-05-17,2026-07-20,39,123,0,0,2,0,1,0.000000,0.003771,0.051282,0.063766,-0.280801,-0.330153
5403,0,徳島,2025-05-05,2026-08-11,61,134,0,1,6,8,1,-0.007463,-0.011476,0.038659,0.026584,-0.162833,-0.116996
5404,0,山口,2025-05-15,2026-08-11,68,131,0,2,4,13,1,-0.015267,-0.012305,-0.040413,-0.030598,0.155029,0.116348
5405,0,愛知,2025-05-22,2026-08-11,66,130,1,1,2,13,1,0.007459,0.017867,-0.069697,-0.037352,0.192308,0.067883
5406,0,山口,2025-05-19,2026-07-31,86,114,0,0,2,2,1,0.000000,-0.004440,0.005712,-0.007916,-0.062424,-0.010224
5407,0,香川,2025-05-04,2026-08-04,51,142,0,1,4,15,1,-0.007042,0.006720,-0.027202,0.001351,0.322701,0.208720
5408,0,福岡,2025-05-03,2026-01-26,57,48,0,0,1,3,1,0.000000,0.000117,-0.044956,-0.044721,-0.071272,-0.071964
5409,0,福岡,2025-05-17,2026-08-05,95,89,2,1,6,6,1,0.009817,0.008006,-0.004258,-0.009819,0.051685,0.072990
5410,0,愛知,2025-05-22,2026-08-11,53,95,0,1,1,4,1,-0.010526,-0.008438,-0.023237,-0.015514,0.085799,0.053993
5411,0,東京,2025-05-17,2026-08-10,118,68,0,0,4,4,1,0.000000,-0.003630,-0.024925,-0.037438,-0.038385,0.011862
5412,0,佐賀,2025-05-27,2026-08-11,63,136,0,0,2,4,1,0.000000,-0.004622,0.002334,-0.011809,-0.025327,0.028486
5413,0,福岡,2025-05-01,2026-08-11,65,128,0,1,3,8,1,-0.007812,-0.008308,-0.016346,-0.018181,0.117308,0.124862
5414,0,埼玉,2025-05-09,2025-10-27,12,50,0,0,0,1,0,,,,,,
5415,0,東京,2025-05-11,2026-08-11,59,91,0,0,1,0,1,0.000000,-0.002328,0.016949,0.008339,0.028311,0.063766
5416,0,三重,2025-05-09,2026-08-05,37,150,0,5,2,22,1,-0.033333,-0.033517,-0.092613,-0.095231,0.559459,0.572959
5417,0,佐賀,2025-05-08,2026-07-09,58,123,2,1,18,16,1,0.026353,0.013914,0.180264,0.142633,-0.368937,-0.226837
5418,0,大阪,2025-05-24,2026-07-31,21,155,0,0,0,0,1,0.000000,0.004746,0.000000,0.016004,0.020891,-0.042838
5419,0,埼玉,2025-05-01,2026-08-09,31,169,0,0,1,12,1,0.000000,-0.001676,-0.038748,-0.044981,0.000382,0.026100
5420,0,長崎,2025-05-17,2026-07-29,30,148,0,0,2,5,1,0.000000,-0.014605,0.032883,-0.014776,-0.100000,0.087337
5421,0,兵庫,2025-11-13,2026-08-11,27,64,0,0,1,2,1,0.000000,-0.000049,0.005787,0.007587,-0.258681,-0.268873
5422,0,埼玉,2025-11-22,2026-08-11,15,73,0,0,0,1,0,,,,,,
5423,0,徳島,2025-12-09,2026-08-10,32,57,0,0,0,0,1,0.000000,0.000696,0.000000,0.002575,0.005482,-0.005120
5424,0,東京,2025-11-29,2026-08-10,43,49,1,0,1,0,1,0.023256,0.027392,0.023256,0.036617,-0.168011,-0.220313
5425,0,三重,2025-11-05,2026-08-09,27,83,0,0,0,1,1,0.000000,0.009523,-0.012048,0.020281,0.067827,-0.061240
5426,0,福岡,2025-11-01,2026-08-11,69,55,0,0,9,1,1,0.000000,0.003287,0.112253,0.122874,-0.241370,-0.282952
5427,0,東京,2025-11-09,2026-08-11,61,82,1,0,12,7,1,0.016393,0.010244,0.111355,0.092322,-0.422031,-0.348861
5428,0,佐賀,2025-11-15,2026-08-11,26,73,0,0,0,0,1,0.000000,-0.001965,0.000000,-0.007268,-0.060590,-0.030661
5429,0,佐賀,2025-11-01,2026-08-02,22,76,0,0,0,1,1,0.000000,0.002088,-0.013158,-0.005434,0.093301,0.061495
5430,0,三重,2025-11-05,2026-08-10,43,51,0,0,3,0,1,0.000000,0.000000,0.069767,0.069767,-0.279982,-0.279982
5431,0,広島,2025-11-13,2026-07-22,26,83,0,0,0,3,1,0.000000,0.003346,-0.036145,-0.023768,-0.152919,-0.203886
5432,0,静岡,2025-11-26,2026-08-11,37,92,1,2,2,15,1,0.005288,0.019541,-0.108989,-0.064758,0.292303,0.122070
5433,0,東京,2025-11-09,2026-08-10,53,64,0,0,4,3,1,0.000000,-0.011707,0.028597,-0.008647,0.224351,0.369219
5434,0,静岡,2025-11-11,2026-08-11,35,96,0,3,5,21,1,-0.031250,-0.026804,-0.075893,-0.063365,0.216667,0.170572
5435,0,広島,2025-11-21,2026-08-08,36,66,0,0,0,0,1,0.000000,-0.000501,0.000000,-0.001853,-0.151515,-0.143885
5436,0,東京,2025-11-29,2026-08-11,55,56,0,0,1,0,1,0.000000,-0.009168,0.018182,-0.012453,-0.184091,-0.062536
5437,0,香川,2025-11-16,2026-07-18,25,56,0,0,2,2,1,0.000000,0.000709,0.044286,0.046906,-0.100714,-0.111506
5438,0,福岡,2025-11-15,2026-07-31,51,56,0,0,0,2,1,0.000000,0.003473,-0.035714,-0.022868,0.175420,0.122521
5439,0,愛知,2025-11-03,2026-08-11,36,73,0,1,0,4,1,-0.013699,-0.009659,-0.054795,-0.041497,0.175038,0.122590
5440,0,兵庫,2025-11-13,2026-08-11,34,73,0,0,1,3,1,0.000000,-0.000623,-0.011684,-0.013990,0.114827,0.124322
5441,0,愛知,2025-11-11,2026-07-14,36,87,2,4,9,25,1,0.009579,0.007705,-0.037356,-0.043712,0.409004,0.434367
5442,0,広島,2025-11-21,2026-08-02,27,75,0,0,1,3,1,0.000000,0.000000,-0.002963,-0.002963,0.154074,0.154074
5443,0,長崎,2025-11-03,2026-08-10,22,80,0,0,0,2,1,0.000000,0.000000,-0.025000,-0.025000,0.044318,0.044318
5444,0,愛知,2025-11-03,2026-08-11,32,80,0,0,1,1,1,0.000000,0.001488,0.018750,0.024253,-0.087500,-0.110162
5445,0,三重,2026-05-11,2026-07-23,9,24,0,0,0,0,0,,,,,,
